fluid,L_m,v0_m_s,U_W_m2K,status,dp_Pa,dp_fraction,q0,qref,q1,q2,heat_ref,cp0_error,cp1_error,table_error,frozen_error,one_error,two_error,gated_error,flow_one_error,outlet_ref_K,vapor_in,vapor_out,one_self_mismatch,refinement_error,energy_residual,one_cpu_us,reference_cpu_us,reference_evals,detail
methane-heating,1.0,3.0,60.0,OK,4.637937409464091,1.5459791364880302E-5,0.011434988228859392,0.010665464413821258,0.010707122567384174,0.010667955580276684,-1564.8103593411436,0.004481782055498083,0.0021453329988863758,3.1491983377286855E-4,0.012253010758464009,9.989380922177664E-4,3.5595341643127385E-4,0.012253010758464009,0.0039058921343295173,363.1714473357516,1.0,1.0,0.011242841763344062,NaN,0.0,0.0,15625.0,43,
methane-heating,10.0,0.002,2.0,OK,0.0028674413247180624,9.558137749060207E-9,7.623325485906261E-6,3.015734761619203E-6,3.014177617290497E-6,3.0141518299628676E-6,-1.5349477819169364,0.11913502348620848,0.0,0.0,1.5278501222744003,5.163399475721284E-4,5.248908745162559E-4,5.163399475721284E-4,5.163399475721764E-4,500.0,1.0,1.0,1.5291560265645583,NaN,0.0,0.0,46875.0,43,
methane-heating,10.0,0.002,15.0,OK,0.0028674413247180624,9.558137749060207E-9,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,15625.0,43,
methane-heating,10.0,0.002,60.0,OK,0.0028674413247180624,9.558137749060207E-9,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,10.0,0.02,2.0,OK,0.028674413247180633,9.558137749060211E-8,7.623325485906263E-5,3.063653271454668E-5,3.124394417340561E-5,3.0386339694392796E-5,-15.593373307992852,0.11913502348620832,3.417522567403152E-16,1.139174189134384E-16,1.4883108883079246,0.019826377368432416,0.008166492679998347,0.019826377368432416,0.019826377368432513,499.99999999999994,1.0,1.0,1.4399358003749427,1.765796416461087E-4,0.0,0.0,31250.0,43,
methane-heating,10.0,0.02,15.0,OK,0.028674413247180633,9.558137749060211E-8,7.623325485906263E-5,3.0174108917800647E-5,3.014399071813023E-5,3.0141518377016647E-5,-15.358008981476349,0.11913502348620857,0.0,0.0,1.5264459363732943,9.9814711189868E-4,0.0010800829569741963,9.9814711189868E-4,9.981471118986104E-4,500.0,1.0,1.0,1.528970220695159,NaN,0.0,0.0,31250.0,43,
methane-heating,10.0,0.02,60.0,OK,0.028674413247180633,9.558137749060211E-8,7.623325485906263E-5,3.0141574951637097E-5,3.014151829945597E-5,3.0141518299341503E-5,-15.341449853055886,0.11913502348620851,0.0,0.0,1.5291729108840788,1.8795361959842253E-6,1.8795399936012808E-6,1.8795361959842253E-6,1.8795361959781262E-6,500.0,1.0,1.0,1.5291776645650452,NaN,0.0,0.0,31250.0,43,
methane-heating,10.0,0.2,2.0,OK,0.2867441324718063,9.55813774906021E-7,7.623325485906262E-4,3.713632608680096E-4,4.3829289033555134E-4,3.8366197121608584E-4,-179.92557972169132,0.09588134646568744,0.009903713923569863,4.487268296279433E-4,0.6837087076766737,0.1468443425900709,0.028414271933604004,0.1468443425900709,0.18022684664902802,491.4975290865859,1.0,1.0,0.4681231315787204,NaN,1.37737694048479E-16,0.0,31250.0,43,
methane-heating,10.0,0.2,15.0,OK,0.2867441324718063,9.55813774906021E-7,7.623325485906262E-4,3.0813448495566726E-4,3.1728097230189706E-4,3.059227238233898E-4,-156.83419849544754,0.11913502348358053,2.8955551635772673E-12,9.425323823861164E-13,1.4739808259482519,0.029683426530749617,0.007177908477842241,0.029683426530749617,0.02968342653223559,499.99999999947505,1.0,1.0,1.402661596956733,NaN,0.0,0.0,31250.0,43,
methane-heating,10.0,0.2,60.0,OK,0.2867441324718063,9.55813774906021E-7,7.623325485906262E-4,3.0285484326451515E-4,3.0287443315632923E-4,3.014387933968005E-4,-154.1469680384205,0.11913502348620868,1.843805933524428E-16,0.0,1.517154886391566,6.468409619237623E-5,0.0046756718580123775,6.468409619237623E-5,6.468409619248037E-5,500.0,1.0,1.0,1.5169920770339398,NaN,0.0,0.0,31250.0,43,
methane-heating,10.0,1.0,2.0,OK,6.535443704364854,2.1784812347882847E-5,0.0038116627429531304,0.003531606148750883,0.003548034475330344,0.003532595132530061,-520.992286174589,0.004536971723130545,0.0021703844615852223,3.1644168377853725E-4,0.013440467061796952,0.0011354299652763153,3.65929896776197E-4,0.013440467061796952,0.004651800310538975,363.5050954184551,1.0,1.0,0.01229108143435442,NaN,2.17964648790093E-16,0.0,0.0,43,
methane-heating,10.0,1.0,15.0,OK,6.535443704364854,2.1784812347882847E-5,0.0038116627429531304,0.002896875959454728,0.0029650289328500825,0.0029004173931452435,-1395.0308892046594,0.09371599484105349,0.01048121973597791,4.3932077360956035E-4,0.2432010213981748,0.020054008947352358,0.0014648293909222594,0.020054008947352358,0.023526369216092618,490.471379191369,1.0,1.0,0.2187599975035632,NaN,0.0,0.0,15625.0,43,
methane-heating,10.0,1.0,60.0,OK,6.535443704364854,2.1784812347882847E-5,0.0038116627429531304,0.0027040746067294773,0.0027230902714431827,0.0026981709026473386,-1376.3118762061467,0.11913056296033588,4.088972171573556E-6,7.300074844335318E-7,0.40938455358589015,0.007032556331133409,0.0021824149693120904,0.007032556331133409,0.007032226354399446,499.9990783405396,1.0,1.0,0.39954219426691007,NaN,0.0,0.0,15625.0,43,
methane-heating,10.0,3.0,2.0,OK,46.37937409464091,1.5459791364880304E-4,0.011434988228859392,0.011149111642539813,0.011156170741234862,0.011149714904577075,-590.7293245049939,5.014950410461852E-4,2.508978408547595E-4,2.9685465560549094E-4,0.0018176562429395833,3.3530768730544554E-4,3.0014263005106854E-4,0.0018176562429395833,6.331534674130147E-4,323.3501793003933,1.0,1.0,0.0014818516793745971,4.885346615817E-8,0.0,0.0,0.0,43,
methane-heating,10.0,3.0,15.0,OK,46.37937409464091,1.5459791364880304E-4,0.011434988228859392,0.009909051837060426,0.010032967543048023,0.009918849530476951,-2976.546989877416,0.024181756495464335,0.009289307840709707,3.5015919043819067E-4,0.056246360663077595,0.005327064456535802,7.467874028863813E-4,0.056246360663077595,0.012505304041719218,424.3072811724763,1.0,1.0,0.050649483145137425,NaN,1.519672695378616E-16,0.0,15625.0,43,
methane-heating,10.0,3.0,60.0,OK,46.37937409464091,1.5459791364880304E-4,0.011434988228859392,0.00871651093100444,0.008872650815490279,0.008718971698606984,-4342.157387117331,0.10722676329190002,0.006095938048843394,4.105486458434181E-4,0.2714234217688958,0.01683171113549639,6.701146227723779E-4,0.01683171113549639,0.017913117498706062,496.2510319747022,1.0,1.0,0.25037743005585134,NaN,0.0,0.0,15625.0,43,
methane-heating,50.0,0.002,2.0,OK,0.014337206623590313,4.779068874530104E-8,7.623325485906261E-6,3.0141518503296647E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421121996355,0.11913502348620843,0.0,0.0,1.5291776474607546,6.762787882140191E-9,6.766585882619746E-9,6.762787882140191E-9,6.762787945165226E-9,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,50.0,0.002,15.0,OK,0.014337206623590313,4.779068874530104E-8,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,50.0,0.002,60.0,OK,0.014337206623590313,4.779068874530104E-8,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,50.0,0.02,2.0,OK,0.14337206623590318,4.779068874530106E-7,7.623325485906263E-5,3.0211465700888943E-5,3.016524087017829E-5,3.0141542086354586E-5,-15.377022825820585,0.1191350234862087,0.0,0.0,1.5233219604045738,0.0015300426390533004,0.002314472764302227,0.0015300426390533004,0.0015300426390532501,500.0,1.0,1.0,1.5271886668217431,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,0.02,15.0,OK,0.14337206623590318,4.779068874530106E-7,7.623325485906263E-5,3.0141525166252548E-5,3.014151829945597E-5,3.0141518299341503E-5,-15.341424513305668,0.11913502348620851,0.0,0.0,1.5291770883716234,2.2781848429662947E-7,2.2782228191995764E-7,2.2781848429662947E-7,2.2781848427191083E-7,500.0,1.0,1.0,1.5291776645650452,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,0.02,60.0,OK,0.14337206623590318,4.779068874530106E-7,7.623325485906263E-5,3.014151829945597E-5,3.014151829945597E-5,3.0141518299341503E-5,-15.341421018245589,0.1191350234862086,0.0,0.0,1.5291776645650452,0.0,3.797624193310354E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650452,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,0.2,2.0,OK,1.4337206623590313,4.779068874530105E-6,7.623325485906262E-4,3.1177767365751135E-4,3.270500915934578E-4,3.103654102003216E-4,-158.6885037092639,0.1191350020547768,2.195515600927904E-8,5.143693736925583E-9,1.4434758818037685,0.04898494273039264,0.004529706632233254,0.04898494273039264,0.048984963409289095,499.9999956906179,1.0,1.0,1.329371740497694,9.15833993319022E-5,0.0,0.0,31250.0,43,
methane-heating,50.0,0.2,15.0,OK,1.4337206623590313,4.779068874530105E-6,7.623325485906262E-4,3.024892598540497E-4,3.0215166660191696E-4,3.0141938003029254E-4,-153.96089350290723,0.11913502348620865,0.0,0.0,1.5201970772729243,0.0011160503757907043,0.003536918382733352,0.0011160503757907043,0.0011160503757906323,500.0,1.0,1.0,1.5230128867533101,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,0.2,60.0,OK,1.4337206623590313,4.779068874530105E-6,7.623325485906262E-4,3.014537633728517E-4,3.0141521104969473E-4,3.014151829935892E-4,-153.43384681192296,0.11913502348620858,1.8523754713158522E-16,0.0,1.5288539776753047,1.2788801415404064E-4,1.2798108350312083E-4,1.2788801415404064E-4,1.2788801415396478E-4,500.0,1.0,1.0,1.5291774291541624,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,1.0,2.0,OK,32.67721852182427,1.0892406173941424E-4,0.0038116627429531304,0.003014920589906341,0.0030848835270644455,0.0030203800934451353,-1305.1361212023378,0.06566923831501789,0.014391088998852712,3.804655111412598E-4,0.16057727768695887,0.015973589947014047,0.0016089224153294412,0.015973589947014047,0.02320556547735733,473.25985450354017,1.0,1.0,0.1423301640621252,NaN,0.0,0.0,15625.0,43,
methane-heating,50.0,1.0,15.0,OK,32.67721852182427,1.0892406173941424E-4,0.0038116627429531304,0.002692351986757231,0.0027056588484053855,0.0026852517822742615,-1370.3521820879123,0.1191348134792438,2.071878904619145E-7,4.364071749944138E-8,0.4157119790166746,0.004942495531493077,0.0026371240308436573,0.004942495531493077,0.004942467297592035,499.99995748523963,1.0,1.0,0.4087492421821948,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,1.0,60.0,OK,32.67721852182427,1.0892406173941424E-4,0.0038116627429531304,0.0026582275949181724,0.0026532209866576024,0.002649577632636747,-1352.9838905525253,0.11913502348620857,1.6805349792478183E-16,0.0,0.43391135892202015,0.001883438525031389,0.003254033739609867,0.001883438525031389,0.001883438525031253,500.0,1.0,1.0,0.4366171389873092,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,3.0,2.0,OK,231.89687047320456,7.729895682440152E-4,0.011434988228859392,0.010281265038549928,0.0103631653545492,0.010287037414708915,-2305.1960271204084,0.011856819538527028,0.0052248772374249115,3.4864632476001536E-4,0.029455381255362435,0.0025816788081104024,5.069408906513462E-4,0.029455381255362435,0.007965976530337794,394.6288612904197,1.0,1.0,0.026804501832908056,NaN,0.0,0.0,0.0,43,
methane-heating,50.0,3.0,15.0,OK,231.89687047320456,7.729895682440152E-4,0.011434988228859392,0.008601993682214076,0.008736027034915293,0.008600020668604103,-4343.892403241484,0.11414245114926339,0.0029714820349091287,2.6201344363697857E-4,0.30640909457254606,0.015253385696215985,4.101230023521115E-5,0.015253385696215985,0.015581661374426705,498.61939858550676,1.0,1.0,0.286781322749954,NaN,0.0,0.0,31250.0,43,
methane-heating,50.0,3.0,60.0,OK,231.89687047320456,7.729895682440152E-4,0.011434988228859392,0.008276760755086088,0.008294449444391113,0.008252548843563934,-4212.703216416714,0.11913502125186444,2.3523398520556953E-9,6.057959376893323E-10,0.38157705139976605,0.0021371517375539063,0.002925287600717444,0.0021371517375539063,0.0021371512151242087,499.99999955226434,1.0,1.0,0.37863070838589397,NaN,0.0,0.0,15625.0,43,
methane-heating,150.0,0.002,2.0,OK,0.04301161987077094,1.4337206623590315E-7,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,0.0,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,150.0,0.002,15.0,OK,0.04301161987077094,1.4337206623590315E-7,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,150.0,0.002,60.0,OK,0.04301161987077094,1.4337206623590315E-7,7.623325485906261E-6,3.014151829945595E-6,3.014151829945595E-6,3.0141518299341473E-6,-1.5341421018245578,0.11913502348620862,0.0,0.0,1.5291776645650468,0.0,3.798000505238775E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650468,NaN,1.447353570839059E-16,0.0,31250.0,43,
methane-heating,150.0,0.02,2.0,OK,0.43011619870770956,1.4337206623590318E-6,7.623325485906263E-5,3.0145376337285178E-5,3.0141521104969463E-5,3.014151829935891E-5,-15.343384681192298,0.11913502348620864,1.1577346695724077E-16,0.0,1.5288539776753047,1.2788801415450373E-4,1.2798108350346813E-4,1.2788801415450373E-4,1.2788801415448175E-4,500.0,1.0,1.0,1.5291774291541635,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,0.02,15.0,OK,0.43011619870770956,1.4337206623590318E-6,7.623325485906263E-5,3.014151829945597E-5,3.014151829945597E-5,3.0141518299341503E-5,-15.341421018245589,0.1191350234862086,0.0,0.0,1.5291776645650452,0.0,3.797624193310354E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650452,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,0.02,60.0,OK,0.43011619870770956,1.4337206623590318E-6,7.623325485906263E-5,3.014151829945597E-5,3.014151829945597E-5,3.0141518299341503E-5,-15.341421018245589,0.1191350234862086,0.0,0.0,1.5291776645650452,0.0,3.797624193310354E-12,0.0,0.0,500.0,1.0,1.0,1.5291776645650452,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,0.2,2.0,OK,4.301161987077094,1.4337206623590315E-5,7.623325485906262E-4,3.046197735297369E-4,3.075597022744076E-4,3.0217341079633963E-4,-155.04528171982187,0.11913502348620857,0.0,0.0,1.502570793387967,0.009651142178344708,0.008030873062015664,0.009651142178344708,0.009651142178344745,500.0,1.0,1.0,1.4786489994837377,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,0.2,15.0,OK,4.301161987077094,1.4337206623590315E-5,7.623325485906262E-4,3.015262723767275E-4,3.014160158349259E-4,3.0141518299342865E-4,-153.4707524231473,0.11913502348620847,0.0,0.0,1.5282458559304792,3.656614759718248E-4,3.684235619774514E-4,3.656614759718248E-4,3.656614759719013E-4,500.0,1.0,1.0,1.529170676212928,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,0.2,60.0,OK,4.301161987077094,1.4337206623590315E-5,7.623325485906262E-4,3.014151913173611E-4,3.014151829945597E-4,3.014151829934151E-4,-153.41421441859288,0.11913502348620857,0.0,0.0,1.5291775947283412,2.7612415211395848E-8,2.761621269653836E-8,2.7612415211395848E-8,2.7612415273550332E-8,500.0,1.0,1.0,1.529177664565045,NaN,1.8526125706739943E-16,0.0,31250.0,43,
methane-heating,150.0,1.0,2.0,OK,98.03165556547282,3.2677218521824273E-4,0.0038116627429531304,0.0027660885553777172,0.00280976463215409,0.002764344312267552,-1404.4018787987563,0.11739371306404457,0.001169298229653657,1.250629216602582E-4,0.364684976819147,0.015683959073632316,4.967378610916979E-4,0.015683959073632316,0.015789833153193752,499.5651366316851,1.0,1.0,0.3436118239612897,1.6333888743178692E-5,0.0,0.0,31250.0,43,
methane-heating,150.0,1.0,15.0,OK,98.03165556547282,3.2677218521824273E-4,0.0038116627429531304,0.002662001066109083,0.002658511992977523,0.00265224101973847,-1354.9045107968286,0.11913502348620861,0.0,0.0,0.431878743957239,0.0013106956176617461,0.003666432179487676,0.0013106956176617461,0.0013106956176617264,500.0,1.0,1.0,0.43375796423775304,NaN,0.0,0.0,15625.0,43,
methane-heating,150.0,1.0,60.0,OK,98.03165556547282,3.2677218521824273E-4,0.0038116627429531304,0.0026504115698600546,0.0026480280847850117,0.0026480065717583877,-1349.0056924433773,0.11913502348620858,0.0,0.0,0.4381399426030997,8.992886622392495E-4,9.07405524868705E-4,8.992886622392495E-4,8.992886622392829E-4,500.0,1.0,1.0,0.43943440964773295,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,3.0,2.0,OK,695.6906114196138,0.002318968704732046,0.011434988228859392,0.009237020688404159,0.009416281703987901,0.009249544746255566,-3971.3241991030063,0.06430198091681036,0.01442511331314544,3.896672382618268E-4,0.1442364692094769,0.013293037548243342,0.0012985660485312271,0.013293037548243342,0.01940680026935317,472.20168251972586,1.0,1.0,0.12922563050276487,NaN,1.1300555096348027E-16,0.0,15625.0,43,
methane-heating,150.0,3.0,15.0,OK,695.6906114196138,0.002318968704732046,0.011434988228859392,0.008310543742778405,0.008344518514566399,0.008290370695753658,-4229.8965184264325,0.11913470292089859,3.136231407741443E-7,6.467780170410132E-8,0.3759372064084491,0.004088198442943981,0.0024273286124153618,0.004088198442943981,0.004088152693681051,499.99993498372805,1.0,1.0,0.3703350049747995,NaN,0.0,0.0,31250.0,43,
methane-heating,150.0,3.0,60.0,OK,695.6906114196138,0.002318968704732046,0.011434988228859392,0.008210367265776453,0.008195076085023272,0.00818515678580842,-4178.910288702075,0.11913502348620857,0.0,0.0,0.3927499049310782,0.0018624234773174638,0.003070566657001778,0.0018624234773174638,0.0018624234773174074,500.0,1.0,1.0,0.3953486349879226,NaN,0.0,0.0,31250.0,43,
pentane-liquid,1.0,0.002,2.0,OK,0.003779013067768367,3.779013067768368E-9,0.00227561090975815,0.0022610420098290365,0.002260835083260221,0.002260740905631662,12.224125917643413,5.468518200931962E-5,2.650831203242188E-5,1.3377346334121726E-4,4.303314543062207E-5,1.3630081076638294E-4,1.3745122224983718E-4,4.303314543062207E-5,9.151823270689E-5,337.83906158763307,0.0,0.0,1.7935840289273706E-4,2.7169959267952498E-8,1.0173482360021087E-15,0.0,0.0,43,
pentane-liquid,1.0,0.002,15.0,OK,0.003779013067768367,3.779013067768368E-9,0.00227561090975815,0.002174028647290633,0.0021775823776556996,0.0021737016276573307,76.3210877892089,0.0027884634422972606,0.0010557209866143156,1.4586102888255396E-4,0.009076945658243801,1.893500196406264E-4,1.7675524675013935E-4,0.009076945658243801,0.0016346290420300128,325.73708533012405,0.0,0.0,0.008885913090784908,NaN,5.584890681158334E-16,0.0,0.0,43,
pentane-liquid,1.0,0.002,60.0,OK,0.003779013067768367,3.779013067768368E-9,0.00227561090975815,0.001972780663687045,0.001995188815175594,0.001973757397783594,164.0988974073345,0.02688551276306436,0.003863539831215461,1.3228719596828669E-4,0.0995455127958292,0.007726931982818921,2.1197413846748113E-4,0.0995455127958292,0.011358663383626762,305.2966984159698,0.0,0.0,0.09111454492175439,NaN,5.156118873546866E-16,0.0,31250.0,43,
pentane-liquid,1.0,0.02,2.0,OK,0.09668625175229545,9.668625175229544E-8,0.022756109097581505,0.02275834899091498,0.02275829659596415,0.022758296379950978,12.5318621239736,5.547996397932867E-7,2.4089128072588777E-7,1.8326754786834996E-5,1.8599099280374333E-5,1.833312476878526E-5,1.833315098989803E-5,1.8599099280374333E-5,2.3022298695870535E-6,339.78049285146255,0.0,0.0,2.6597938782237153E-7,NaN,1.1198237077543234E-14,0.0,0.0,43,
pentane-liquid,1.0,0.02,15.0,OK,0.09668625175229545,9.668625175229544E-8,0.022756109097581505,0.02277539986823221,0.022775173690822183,0.02277515538623961,92.32857661635616,3.0469044464577632E-5,1.4917753149195277E-5,1.101860056205128E-4,1.2765701601509587E-4,1.1039067787686042E-4,1.1040724223121398E-4,1.2765701601509587E-4,9.930776686038538E-6,338.3808766824089,0.0,0.0,1.7268244391439548E-5,NaN,9.235985751196025E-16,0.0,0.0,43,
pentane-liquid,1.0,0.02,60.0,OK,0.09668625175229545,9.668625175229544E-8,0.022756109097581505,0.022857681851348587,0.022857959383420116,0.022857390908431044,347.48760015297603,4.586492775686128E-4,2.0660660121430896E-4,1.295374493544592E-4,4.901074349064771E-4,1.2855643381910205E-4,1.3056589370766497E-4,4.901074349064771E-4,1.214174181502744E-5,333.89083900436253,0.0,0.0,3.615974867707522E-4,NaN,8.180252671254073E-16,0.0,0.0,43,
pentane-liquid,1.0,0.2,2.0,OK,5.739057245767512,5.739057245767512E-6,0.227561090975815,0.22756217479482815,0.2275620950213763,0.22756209501720065,12.562914115675111,2.590864222938092E-8,2.1344499461771353E-8,1.8640037902988928E-6,1.8653222505816999E-6,1.864100534184482E-6,1.8641009595062922E-6,1.8653222505816999E-6,3.505567298968459E-7,339.97799726369544,0.0,0.0,1.2217186746242437E-9,NaN,4.241914258964185E-14,0.0,15625.0,43,
pentane-liquid,1.0,0.2,15.0,OK,5.739057245767512,5.739057245767512E-6,0.227561090975815,0.22756920691057989,0.22756861489770452,0.22756861464930184,94.05357740341354,3.1862849938478E-7,1.2232591487357302E-7,1.3846715822778466E-5,1.392074803276054E-5,1.3852115913814014E-5,1.3852118214963245E-5,1.392074803276054E-5,2.6014630160124023E-6,339.83525875251524,0.0,0.0,6.863306965976025E-8,NaN,4.532858385826741E-14,0.0,0.0,43,
pentane-liquid,1.0,0.2,60.0,OK,5.739057245767512,5.739057245767512E-6,0.227561090975815,0.2275932974813858,0.2275910978547625,0.2275910939135912,373.895626029781,4.902078654797858E-6,2.4291035075644647E-6,5.1635013500909195E-5,5.2807531167989995E-5,5.1715083124475824E-5,5.171522661162274E-5,5.2807531167989995E-5,9.664724961723534E-6,339.34472316471437,0.0,0.0,1.0925045424774027E-6,NaN,1.0642662899006756E-15,0.0,0.0,43,
pentane-liquid,1.0,1.0,2.0,OK,120.60984495841281,1.206098449584128E-4,1.137805454879075,1.1378074168831027,1.1378073562837248,1.1378073562794035,12.565679211121706,5.179497534076867E-9,5.605413637406925E-9,3.7283417662670977E-7,3.7292622892293167E-7,3.7283417789900164E-7,3.7283270515047435E-7,3.7292622892293167E-7,5.32597846181276E-8,339.9955984708058,0.0,0.0,9.205105824978082E-11,2.9680932322351863E-9,1.9494346096773847E-13,0.0,0.0,43,
pentane-liquid,1.0,1.0,15.0,OK,120.60984495841281,1.206098449584128E-4,1.137805454879075,1.1378201666197187,1.137819712372741,1.1378197121945666,94.20889788034798,3.886066267659314E-8,2.574248777907378E-8,2.7958526260214952E-6,2.8012238731928737E-6,2.79601898079705E-6,2.796018801895969E-6,2.8012238731928737E-6,3.9922563436333934E-7,339.96700070398634,0.0,0.0,5.2049069488421385E-9,NaN,5.297658971527436E-13,0.0,0.0,43,
pentane-liquid,1.0,1.0,60.0,OK,120.60984495841281,1.206098449584128E-4,1.137805454879075,1.1378642464873125,1.13786244273275,1.137862439880446,376.3695256119508,2.145863864006252E-7,6.322486381244115E-8,1.1119087660229009E-5,1.1204904385836089E-5,1.1121720498409807E-5,1.1121724625479504E-5,1.1204904385836089E-5,1.5852106858703587E-6,339.86815957500556,0.0,0.0,8.318481258451627E-8,NaN,1.918113448066231E-14,0.0,0.0,43,
pentane-liquid,1.0,3.0,2.0,OK,1032.9696836157593,0.0010329696836157594,3.4134163646372246,3.413418655342843,3.413418601921014,3.4134186019204686,12.566140140694861,1.729690441265908E-9,1.946064152058734E-9,1.2427688312699646E-7,1.2428627950600783E-7,1.242742214486645E-7,1.2427438132747874E-7,1.2428627950600783E-7,1.5650535306864727E-8,339.99853276823814,0.0,0.0,1.2058058841837612E-11,NaN,2.456847159098918E-13,0.0,0.0,43,
pentane-liquid,1.0,3.0,15.0,OK,1032.9696836157593,0.0010329696836157594,3.4134163646372246,3.4134335435793575,3.4134331430149842,3.4134331429399305,94.23481655260463,1.2953901595288612E-8,1.2763378352927439E-8,9.320463274444036E-7,9.327435086439834E-7,9.320612244785826E-7,9.320621277861165E-7,9.327435086439834E-7,1.1734939851979524E-7,339.98899712152564,0.0,0.0,6.822848013319755E-10,NaN,5.624941972848423E-13,0.0,0.0,43,
pentane-liquid,1.0,3.0,60.0,OK,1032.9696836157593,0.0010329696836157594,3.4134163646372246,3.4134850622399977,3.413483461360893,3.4134834600440245,376.78376972217745,5.18112781885252E-8,2.5961206834873084E-8,3.7276038942620504E-6,3.738750380702189E-6,3.7278638152019975E-6,3.7278641169316547E-6,3.738750380702189E-6,4.6898670292831E-7,339.9560073058857,0.0,0.0,1.088660608397662E-8,NaN,7.633788787894515E-14,0.0,0.0,43,
pentane-liquid,10.0,0.002,2.0,OK,0.03779013067768367,3.779013067768367E-8,0.00227561090975815,0.002143882608325324,0.0021498931488342834,0.0021437191270451497,94.73312996513967,0.004738481979074623,0.0016261552734974107,1.4190179608965437E-4,0.015760807899410145,6.185494514948833E-4,1.626341989179826E-4,0.015760807899410145,0.002803577250740698,321.9573636689279,0.0,0.0,0.0151328980021565,NaN,7.495830676026121E-16,0.0,15625.0,43,
pentane-liquid,10.0,0.002,15.0,OK,0.03779013067768367,3.779013067768367E-8,0.00227561090975815,0.0018442486411859055,0.001863734669609718,0.0018437683314447444,174.99218796810177,0.05132363557278342,6.684326555975509E-4,6.171041998669095E-5,0.22495605774028696,0.010272325586142014,3.166029841212156E-4,0.010272325586142014,0.010565835857838813,300.15612025538155,0.0,0.0,0.21250085419254583,NaN,1.6076558209670465E-16,0.0,15625.0,43,
pentane-liquid,10.0,0.002,60.0,OK,0.03779013067768367,3.779013067768367E-8,0.00227561090975815,0.001777031070263222,0.001779256071841272,0.0017726447686511196,169.24171553708217,0.05390658888885058,1.0973970247572152E-10,9.173146403593374E-12,0.2805689887388464,0.0012520892824316036,0.0024683314175051544,0.0012520892824316036,0.0012520892939257443,300.00000000289845,0.0,0.0,0.2789676071054125,NaN,1.6772559486491072E-16,0.0,31250.0,43,
