=== harness select (repo /home/user/CreateChemE, 3dbd9b8 + uncommitted src changes)
PHASE_PORT_CLOSURE_SLICE refusal-0.1 727 phiStart=0.0 phiEnd=0.0 P=165134.84597994384->165168.89469121557 out=0.0 in=2.542198989464067E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 728 phiStart=0.0 phiEnd=0.0 P=165168.89469121557->165202.9261374834 out=0.0 in=2.5408201752542906E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 729 phiStart=0.0 phiEnd=0.0 P=165202.9261374834->165236.94031917336 out=0.0 in=2.539441578791195E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 730 phiStart=0.0 phiEnd=0.0 P=165236.94031917336->165270.93723671153 out=0.0 in=2.5380631998362133E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 731 phiStart=0.0 phiEnd=0.0 P=165270.93723671153->165304.9168905243 out=0.0 in=2.5366850381517423E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 732 phiStart=0.0 phiEnd=0.0 P=165304.9168905243->165338.87928103862 out=0.0 in=2.5353070934934475E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 733 phiStart=0.0 phiEnd=0.0 P=165338.87928103862->165372.82440868145 out=0.0 in=2.5339293656240463E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 734 phiStart=0.0 phiEnd=0.0 P=165372.82440868145->165406.75227387974 out=0.0 in=2.53255185430726E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 735 phiStart=0.0 phiEnd=0.0 P=165406.75227387974->165440.6628770616 out=0.0 in=2.531174559300666E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 736 phiStart=0.0 phiEnd=0.0 P=165440.6628770616->165474.55621865456 out=0.0 in=2.5297974803687324E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 737 phiStart=0.0 phiEnd=0.0 P=165474.55621865456->165508.43229908688 out=0.0 in=2.5284206172730505E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 738 phiStart=0.0 phiEnd=0.0 P=165508.43229908688->165542.29111878684 out=0.0 in=2.5270439697777967E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 739 phiStart=0.0 phiEnd=0.0 P=165542.29111878684->165576.1326781833 out=0.0 in=2.5256675376455974E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 740 phiStart=0.0 phiEnd=0.0 P=165576.1326781833->165609.9569777052 out=0.0 in=2.524291320639819E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 741 phiStart=0.0 phiEnd=0.0 P=165609.9569777052->165643.7640177818 out=0.0 in=2.522915318526885E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 742 phiStart=0.0 phiEnd=0.0 P=165643.7640177818->165677.5537988427 out=0.0 in=2.521539531069673E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 743 phiStart=0.0 phiEnd=0.0 P=165677.5537988427->165711.3263213177 out=0.0 in=2.520163958034564E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 744 phiStart=0.0 phiEnd=0.0 P=165711.3263213177->165745.0815856369 out=0.0 in=2.5187885991880557E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 745 phiStart=0.0 phiEnd=0.0 P=165745.0815856369->165778.8195922308 out=0.0 in=2.517413454294155E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 746 phiStart=0.0 phiEnd=0.0 P=165778.8195922308->165812.54034153005 out=0.0 in=2.516038523121698E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 747 phiStart=0.0 phiEnd=0.0 P=165812.54034153005->165846.24383396577 out=0.0 in=2.514663805437442E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 748 phiStart=0.0 phiEnd=0.0 P=165846.24383396577->165879.93006996898 out=0.0 in=2.51328930100836E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 749 phiStart=0.0 phiEnd=0.0 P=165879.93006996898->165913.5990499715 out=0.0 in=2.511915009602924E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 750 phiStart=0.0 phiEnd=0.0 P=165913.5990499715->165947.25077440502 out=0.0 in=2.5105409309899256E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 751 phiStart=0.0 phiEnd=0.0 P=165947.25077440502->165980.88524370184 out=0.0 in=2.5091670649393113E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 752 phiStart=0.0 phiEnd=0.0 P=165980.88524370184->166014.50245829445 out=0.0 in=2.507793411217196E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 753 phiStart=0.0 phiEnd=0.0 P=166014.50245829445->166048.10241861537 out=0.0 in=2.506419969597151E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 754 phiStart=0.0 phiEnd=0.0 P=166048.10241861537->166081.6851250978 out=0.0 in=2.5050467398478755E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 755 phiStart=0.0 phiEnd=0.0 P=166081.6851250978->166115.25057817498 out=0.0 in=2.5036737217408537E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 756 phiStart=0.0 phiEnd=0.0 P=166115.25057817498->166148.79877828056 out=0.0 in=2.502300915046525E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 757 phiStart=0.0 phiEnd=0.0 P=166148.79877828056->166182.32972584842 out=0.0 in=2.5009283195380326E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 758 phiStart=0.0 phiEnd=0.0 P=166182.32972584842->166215.8434213129 out=0.0 in=2.4995559349847216E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 759 phiStart=0.0 phiEnd=0.0 P=166215.8434213129->166249.33986510822 out=0.0 in=2.498183761163213E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 760 phiStart=0.0 phiEnd=0.0 P=166249.33986510822->166282.81905766955 out=0.0 in=2.496811797842483E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 761 phiStart=0.0 phiEnd=0.0 P=166282.81905766955->166316.2809994317 out=0.0 in=2.495440044799411E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 762 phiStart=0.0 phiEnd=0.0 P=166316.2809994317->166349.72569083024 out=0.0 in=2.4940685018062396E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 763 phiStart=0.0 phiEnd=0.0 P=166349.72569083024->166383.1531323008 out=0.0 in=2.492697168637921E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 764 phiStart=0.0 phiEnd=0.0 P=166383.1531323008->166416.5633242793 out=0.0 in=2.491326045068286E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 765 phiStart=0.0 phiEnd=0.0 P=166416.5633242793->166449.95626720213 out=0.0 in=2.489955130874538E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 766 phiStart=0.0 phiEnd=0.0 P=166449.95626720213->166483.33196150587 out=0.0 in=2.4885844258302613E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 767 phiStart=0.0 phiEnd=0.0 P=166483.33196150587->166516.69040762738 out=0.0 in=2.4872139297130765E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 768 phiStart=0.0 phiEnd=0.0 P=166516.69040762738->166550.03160600385 out=0.0 in=2.485843642299893E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 769 phiStart=0.0 phiEnd=0.0 P=166550.03160600385->166583.35555707276 out=0.0 in=2.484473563368038E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 770 phiStart=0.0 phiEnd=0.0 P=166583.35555707276->166616.66226127208 out=0.0 in=2.4831036926922936E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 771 phiStart=0.0 phiEnd=0.0 P=166616.66226127208->166649.9517190397 out=0.0 in=2.4817340300530445E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 772 phiStart=0.0 phiEnd=0.0 P=166649.9517190397->166683.22393081416 out=0.0 in=2.480364575228045E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 773 phiStart=0.0 phiEnd=0.0 P=166683.22393081416->166716.47889703416 out=0.0 in=2.47899532799611E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 774 phiStart=0.0 phiEnd=0.0 P=166716.47889703416->166749.7166181387 out=0.0 in=2.4776262881365745E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 775 phiStart=0.0 phiEnd=0.0 P=166749.7166181387->166782.93709456714 out=0.0 in=2.4762574554282275E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 776 phiStart=0.0 phiEnd=0.0 P=166782.93709456714->166816.140326759 out=0.0 in=2.4748888296538497E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 777 phiStart=0.0 phiEnd=0.0 P=166816.140326759->166849.32631515438 out=0.0 in=2.473520410590688E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 778 phiStart=0.0 phiEnd=0.0 P=166849.32631515438->166882.49506019332 out=0.0 in=2.4721521980221295E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 779 phiStart=0.0 phiEnd=0.0 P=166882.49506019332->166915.64656231666 out=0.0 in=2.4707841917279535E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 780 phiStart=0.0 phiEnd=0.0 P=166915.64656231666->166948.780821965 out=0.0 in=2.469416391492405E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 781 phiStart=0.0 phiEnd=0.0 P=166948.780821965->166981.8978395797 out=0.0 in=2.468048797094827E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 782 phiStart=0.0 phiEnd=0.0 P=166981.8978395797->167014.9976156022 out=0.0 in=2.466681408319536E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 783 phiStart=0.0 phiEnd=0.0 P=167014.9976156022->167048.08015047427 out=0.0 in=2.465314224949559E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 784 phiStart=0.0 phiEnd=0.0 P=167048.08015047427->167081.14544463807 out=0.0 in=2.4639472467671456E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 785 phiStart=0.0 phiEnd=0.0 P=167081.14544463807->167114.19349853598 out=0.0 in=2.462580473558443E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 786 phiStart=0.0 phiEnd=0.0 P=167114.19349853598->167147.2243126107 out=0.0 in=2.46121390510789E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 787 phiStart=0.0 phiEnd=0.0 P=167147.2243126107->167180.2378873054 out=0.0 in=2.459847541197742E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 788 phiStart=0.0 phiEnd=0.0 P=167180.2378873054->167213.23422306337 out=0.0 in=2.45848138161672E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 789 phiStart=0.0 phiEnd=0.0 P=167213.23422306337->167246.2133203283 out=0.0 in=2.457115426147414E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 790 phiStart=0.0 phiEnd=0.0 P=167246.2133203283->167279.17517954428 out=0.0 in=2.455749674576965E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 791 phiStart=0.0 phiEnd=0.0 P=167279.17517954428->167312.11980115547 out=0.0 in=2.454384126693455E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 792 phiStart=0.0 phiEnd=0.0 P=167312.11980115547->167345.04718560659 out=0.0 in=2.4530187822824367E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 793 phiStart=0.0 phiEnd=0.0 P=167345.04718560659->167377.9573333426 out=0.0 in=2.4516536411318127E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 794 phiStart=0.0 phiEnd=0.0 P=167377.9573333426->167410.85024480877 out=0.0 in=2.4502887030285506E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 795 phiStart=0.0 phiEnd=0.0 P=167410.85024480877->167443.72592045073 out=0.0 in=2.4489239677614414E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 796 phiStart=0.0 phiEnd=0.0 P=167443.72592045073->167476.5843607142 out=0.0 in=2.447559435120199E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 797 phiStart=0.0 phiEnd=0.0 P=167476.5843607142->167509.42556604557 out=0.0 in=2.446195104893367E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 798 phiStart=0.0 phiEnd=0.0 P=167509.42556604557->167542.2495368914 out=0.0 in=2.444830976869233E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 799 phiStart=0.0 phiEnd=0.0 P=167542.2495368914->167575.05627369852 out=0.0 in=2.4434670508386135E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 800 phiStart=0.0 phiEnd=0.0 P=167575.05627369852->167607.84577691415 out=0.0 in=2.442103326591299E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 801 phiStart=0.0 phiEnd=0.0 P=167607.84577691415->167640.61804698574 out=0.0 in=2.44073980392105E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 802 phiStart=0.0 phiEnd=0.0 P=167640.61804698574->167673.3730843612 out=0.0 in=2.4393764826138978E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 803 phiStart=0.0 phiEnd=0.0 P=167673.3730843612->167706.1108894887 out=0.0 in=2.4380133624660592E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 804 phiStart=0.0 phiEnd=0.0 P=167706.1108894887->167738.83146281668 out=0.0 in=2.4366504432671548E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 805 phiStart=0.0 phiEnd=0.0 P=167738.83146281668->167771.53480479406 out=0.0 in=2.4352877248097103E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 806 phiStart=0.0 phiEnd=0.0 P=167771.53480479406->167804.2209158699 out=0.0 in=2.4339252068872943E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 807 phiStart=0.0 phiEnd=0.0 P=167804.2209158699->167836.88979649363 out=0.0 in=2.4325628892934225E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 808 phiStart=0.0 phiEnd=0.0 P=167836.88979649363->167869.5414471152 out=0.0 in=2.4312007718200947E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 809 phiStart=0.0 phiEnd=0.0 P=167869.5414471152->167902.17586818463 out=0.0 in=2.429838854262759E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 810 phiStart=0.0 phiEnd=0.0 P=167902.17586818463->167934.7930601525 out=0.0 in=2.42847713641645E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 811 phiStart=0.0 phiEnd=0.0 P=167934.7930601525->167967.39302346943 out=0.0 in=2.4271156180745267E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 812 phiStart=0.0 phiEnd=0.0 P=167967.39302346943->167999.97575858654 out=0.0 in=2.4257542990334066E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 813 phiStart=0.0 phiEnd=0.0 P=167999.97575858654->168032.5412659555 out=0.0 in=2.4243931790871606E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 814 phiStart=0.0 phiEnd=0.0 P=168032.5412659555->168065.08954602786 out=0.0 in=2.4230322580348152E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 815 phiStart=0.0 phiEnd=0.0 P=168065.08954602786->168097.62059925584 out=0.0 in=2.4216715356715994E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 816 phiStart=0.0 phiEnd=0.0 P=168097.62059925584->168130.13442609186 out=0.0 in=2.4203110117943004E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 817 phiStart=0.0 phiEnd=0.0 P=168130.13442609186->168162.6310269887 out=0.0 in=2.4189506861996052E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 818 phiStart=0.0 phiEnd=0.0 P=168162.6310269887->168195.11040239953 out=0.0 in=2.4175905586854517E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 819 phiStart=0.0 phiEnd=0.0 P=168195.11040239953->168227.57255277777 out=0.0 in=2.4162306290504855E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 820 phiStart=0.0 phiEnd=0.0 P=168227.57255277777->168260.0174785773 out=0.0 in=2.4148708970922152E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 821 phiStart=0.0 phiEnd=0.0 P=168260.0174785773->168292.44518025202 out=0.0 in=2.413511362612475E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 822 phiStart=0.0 phiEnd=0.0 P=168292.44518025202->168324.85565825648 out=0.0 in=2.4121520254088145E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 823 phiStart=0.0 phiEnd=0.0 P=168324.85565825648->168357.2489130456 out=0.0 in=2.4107928852800002E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 824 phiStart=0.0 phiEnd=0.0 P=168357.2489130456->168389.62494507452 out=0.0 in=2.4094339420273694E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 825 phiStart=0.0 phiEnd=0.0 P=168389.62494507452->168421.98375479857 out=0.0 in=2.4080751954504514E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 826 phiStart=0.0 phiEnd=0.0 P=168421.98375479857->168454.3253426736 out=0.0 in=2.406716645351352E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 827 phiStart=0.0 phiEnd=0.0 P=168454.3253426736->168486.64970915584 out=0.0 in=2.4053582915321373E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 828 phiStart=0.0 phiEnd=0.0 P=168486.64970915584->168518.9568547018 out=0.0 in=2.4040001337931918E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 829 phiStart=0.0 phiEnd=0.0 P=168518.9568547018->168551.24677976832 out=0.0 in=2.402642171935726E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 830 phiStart=0.0 phiEnd=0.0 P=168551.24677976832->168583.51948481245 out=0.0 in=2.4012844057644646E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 831 phiStart=0.0 phiEnd=0.0 P=168583.51948481245->168615.7749702919 out=0.0 in=2.3999268350826956E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 832 phiStart=0.0 phiEnd=0.0 P=168615.7749702919->168648.0132366644 out=0.0 in=2.3985694596912225E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 833 phiStart=0.0 phiEnd=0.0 P=168648.0132366644->168680.2342843883 out=0.0 in=2.3972122793963752E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
PHASE_PORT_CLOSURE_SLICE refusal-0.1 834 phiStart=0.0 phiEnd=0.0 P=168680.2342843883->168712.43811392205 out=0.0 in=2.395855294001349E-4 accepted=1 rejected=0 reopens=0 reasons={} modes=[PASSIVE, PASSIVE]
