fluid,set,T,P_MPa,Tr,Pr,phase,band,rho_ref,cp_ref,h_ref,lnphi_ref,drho_a,dcp_a,dh_a,dlnphi_a,mismatch_a,dh_pct_a,drho_b,dcp_b,dh_b,dlnphi_b,mismatch_b,dh_pct_b
CarbonDioxide,probe-dense,310,10,1.01931,1.35551,supercritical,1,15582.3,195.669,-9219.3,-0.578989,-10.5831,11.5429,534.867,-0.0195424,0,5.8016,-10.861,11.5429,537.105,-0.0186741,0,5.82588
CarbonDioxide,probe-dense,320,8,1.05219,1.08441,supercritical,1,5269.48,126.528,-3470.34,-0.358172,2.11193,-7.06703,-53.4414,-0.0261907,0,-1.53995,1.98912,-7.06703,-51.6511,-0.0255178,0,-1.48836
CarbonDioxide,probe-dense,320,10,1.05219,1.35551,supercritical,1,10185.8,335.244,-6332.1,-0.475009,-6.39701,-20.757,310.022,-0.0258868,0,4.89603,-6.59631,-20.757,312.259,-0.0250457,0,4.93137
CarbonDioxide,probe-dense,350,10,1.15083,1.35551,supercritical,0,5198.94,85.7294,-1844.93,-0.313312,0.992001,-3.60547,-173.499,-0.0243741,0,-9.40408,0.873473,-3.60547,-171.261,-0.0236051,0,-9.28278
CarbonDioxide,probe-dense,400,10,1.31523,1.35551,supercritical,0,3670.26,58.6536,1554.65,-0.181939,0.665566,0.0144699,-225.729,-0.0153422,0,-14.5196,0.5824,0.0144699,-223.491,-0.0146693,0,-14.3756
Hydrogen,isobar,13.957,0.1,0.421098,0.0771392,liquid-like,0,38237.2,14.1318,-8031.82,-2.604,31.8484,79.4542,-99.5932,-0.175361,0,-1.23998,8.36525,79.4542,-99.1633,-0.171657,0,-1.23463
Hydrogen,isobar,15.0794,0.1,0.454963,0.0771392,liquid-like,0,37773.6,14.8226,-8015.6,-2.01349,30.7943,74.6528,-87.0594,-0.115404,0,-1.08612,7.88363,74.6528,-86.6296,-0.111976,0,-1.08076
Hydrogen,isobar,16.2019,0.1,0.488828,0.0771392,liquid-like,0,37282.8,15.6967,-7998.48,-1.5011,29.6902,68.749,-74.7907,-0.0706206,0,-0.935061,7.37405,68.749,-74.3609,-0.0674297,0,-0.929687
Hydrogen,isobar,17.3243,0.1,0.522694,0.0771392,liquid-like,0,36759.9,16.6517,-7980.33,-1.05236,28.5344,63.2043,-62.8303,-0.0374728,0,-0.787315,6.83644,63.2043,-62.4005,-0.0344887,0,-0.781929
Hydrogen,isobar,18.4468,0.1,0.556559,0.0771392,liquid-like,0,36200.7,17.6829,-7961.07,-0.656259,27.3182,58.2028,-51.1512,-0.0133554,0,-0.642517,6.26563,58.2028,-50.7214,-0.0105529,0,-0.637118
Hydrogen,isobar,19.5692,0.1,0.590424,0.0771392,liquid-like,0,35600.3,18.8145,-7940.6,-0.304294,26.0283,53.6857,-39.7107,0.0036702,0,-0.500097,5.65282,53.6857,-39.2808,0.00631198,0,-0.494683
Hydrogen,isobar,19.8244,0.1,0.598123,0.0771392,liquid-like,0,35457.5,19.0893,-7935.76,-0.229714,25.723,52.7199,-37.138,0.0067104,0,-0.467983,5.50644,52.7199,-36.7081,0.00931819,0,-0.462566
Hydrogen,isobar,20.8244,0.1,0.628294,0.0771392,vapour-like,0,633.074,23.8856,-7009.1,-0.0835307,-0.166714,-4.75385,4.93693,0.000245479,0,0.0704361,-0.437192,-4.75385,5.36677,0.00272803,0,0.0765687
Hydrogen,isobar,21.8141,0.1,0.658155,0.0771392,vapour-like,0,597.507,23.3635,-6985.73,-0.0741811,0.0113686,-3.58927,3.97084,-0.000917161,0,0.0568421,-0.244863,-3.58927,4.40067,0.00145276,0,0.0629952
Hydrogen,isobar,22.9365,0.1,0.69202,0.0771392,vapour-like,0,562.333,22.941,-6959.75,-0.0652865,0.147801,-2.72181,3.15904,-0.00187547,0,0.0453901,-0.0940406,-2.72181,3.58888,0.000378474,0,0.0515662
Hydrogen,isobar,24.059,0.1,0.725886,0.0771392,vapour-like,0,531.513,22.633,-6934.19,-0.0578172,0.240363,-2.15242,2.54062,-0.00257071,0,0.0366391,0.0113233,-2.15242,2.97046,-0.000421925,0,0.0428379
Hydrogen,isobar,25.1814,0.1,0.759751,0.0771392,vapour-like,0,504.207,22.3991,-6908.92,-0.0514779,0.304528,-1.76493,2.04859,-0.00308094,0,0.0296514,0.0869515,-1.76493,2.47843,-0.00102793,0,0.0358729
Hydrogen,isobar,26.3039,0.1,0.793616,0.0771392,vapour-like,0,479.795,22.215,-6883.88,-0.04605,0.349502,-1.49003,1.64295,-0.0034565,0,0.0238666,0.142252,-1.49003,2.07279,-0.0014911,0,0.0301107
Hydrogen,isobar,27.4263,0.1,0.827481,0.0771392,vapour-like,0,457.808,22.0657,-6859.04,-0.0413674,0.381033,-1.28625,1.29915,-0.00373139,0,0.0189407,0.183138,-1.28625,1.72899,-0.00184643,0,0.0252075
Hydrogen,isobar,28.5488,0.1,0.861347,0.0771392,vapour-like,0,437.877,21.9417,-6834.34,-0.0373014,0.402869,-1.12858,1.00171,-0.0039295,0,0.0146571,0.21349,-1.12858,1.43155,-0.00211865,0,0.0209465
Hydrogen,isobar,29.6712,0.1,0.895212,0.0771392,vapour-like,0,419.711,21.8366,-6809.77,-0.0337501,0.417552,-1.00181,0.740526,-0.00406817,0,0.0108745,0.235963,-1.00181,1.17036,-0.00232581,0,0.0171865
Hydrogen,isobar,30.7937,0.1,0.929077,0.0771392,vapour-like,0,403.072,21.7461,-6785.31,-0.0306322,0.426866,-0.896549,0.508731,-0.00416034,0,0.00749753,0.252431,-0.896549,0.938569,-0.00248149,0,0.0138324
Hydrogen,isobar,31.9161,0.1,0.962943,0.0771392,vapour-like,0,387.768,21.6674,-6760.95,-0.0278819,0.432098,-0.806897,0.301486,-0.00421589,0,0.00445922,0.264258,-0.806897,0.731324,-0.00259609,0,0.0108169
Hydrogen,isobar,33.0385,0.1,0.996808,0.0771392,vapour-like,0,373.635,21.5982,-6736.67,-0.0254453,0.4342,-0.729066,0.115219,-0.00424249,0,0.00171032,0.272461,-0.729066,0.545057,-0.00267772,0,0.0080909
Hydrogen,isobar,34.161,0.1,1.03067,0.0771392,vapour-like,0,360.54,21.5369,-6712.46,-0.0232779,0.43389,-0.660548,-0.052814,-0.00424616,0,-0.000786805,0.277811,-0.660548,0.377024,-0.00273281,0,0.00561678
Hydrogen,isobar,35.2834,0.1,1.06454,0.0771392,vapour-like,0,348.367,21.4824,-6688.32,-0.0213429,0.431716,-0.599628,-0.204799,-0.00423168,0,-0.00306204,0.280905,-0.599628,0.225039,-0.00276647,0,0.00336466
Hydrogen,isobar,36.4059,0.1,1.0984,0.0771392,vapour-like,0,337.02,21.4336,-6664.23,-0.0196093,0.428105,-0.545083,-0.342535,-0.00420288,0,-0.0051399,0.28221,-0.545083,0.0873032,-0.00278284,0,0.00131003
Hydrogen,isobar,37.5283,0.1,1.13227,0.0771392,vapour-like,0,326.413,21.3899,-6640.2,-0.0180512,0.42339,-0.496007,-0.467539,-0.00416282,0,-0.00704103,0.282094,-0.496007,-0.0377001,-0.00278525,0,-0.000567756
Hydrogen,isobar,38.6508,0.1,1.16613,0.0771392,vapour-like,0,316.475,21.3507,-6616.21,-0.0166464,0.417835,-0.451697,-0.581112,-0.00411399,0,-0.00878315,0.28085,-0.451697,-0.151274,-0.00277643,0,-0.00228641
Hydrogen,isobar,39.7732,0.1,1.2,0.0771392,vapour-like,0,307.142,21.3154,-6592.27,-0.0153764,0.411647,-0.411593,-0.684391,-0.00405839,0,-0.0103817,0.278713,-0.411593,-0.254553,-0.00275858,0,-0.00386138
Hydrogen,isobar,13.957,0.5,0.421098,0.385696,liquid-like,0,38401.4,14.0403,-8022.89,-4.12349,31.6365,79.6818,-102.505,-0.197034,0,-1.27766,8.13948,79.6818,-100.356,-0.178514,0,-1.25087
Hydrogen,isobar,15.0794,0.5,0.454963,0.385696,liquid-like,0,37949.5,14.6956,-8006.8,-3.53867,30.6035,75.0442,-90.0142,-0.135196,0,-1.12422,7.66609,75.0442,-87.865,-0.118054,0,-1.09738
Hydrogen,isobar,16.2019,0.5,0.488828,0.385696,liquid-like,0,37472.2,15.534,-7989.84,-3.0311,29.5253,69.1958,-77.7895,-0.088768,0,-0.973606,7.16735,69.1958,-75.6404,-0.0728138,0,-0.946707
Hydrogen,isobar,17.3243,0.5,0.522694,0.385696,liquid-like,0,36965.3,16.4486,-7971.9,-2.58646,28.4011,63.6488,-65.8834,-0.0541658,0,-0.826445,6.64383,63.6488,-63.7342,-0.0392453,0,-0.799486
Hydrogen,isobar,18.4468,0.5,0.556559,0.385696,liquid-like,0,36424.9,17.4301,-7952.89,-2.19388,27.2241,58.6136,-54.2769,-0.0287445,0,-0.68248,6.09148,58.6136,-52.1277,-0.0147318,0,-0.655456
Hydrogen,isobar,19.5692,0.5,0.590424,0.385696,liquid-like,0,35847.2,18.4964,-7932.74,-1.84492,25.9836,54.0399,-42.9368,-0.0105326,0,-0.541261,5.50319,54.0399,-40.7876,0.00267634,0,-0.514168
Hydrogen,isobar,20.6917,0.5,0.62429,0.385696,liquid-like,0,35227.2,19.6756,-7911.33,-1.53296,24.6652,49.8703,-31.8242,0.00195902,0,-0.402261,4.86923,49.8703,-29.675,0.0144514,0,-0.375095
Hydrogen,isobar,21.8141,0.5,0.658155,0.385696,liquid-like,0,34558.7,21.0047,-7888.51,-1.25273,23.2498,46.0786,-20.8909,0.00986759,0,-0.264827,4.17676,46.0786,-18.7417,0.0217172,0,-0.237583
Hydrogen,isobar,22.9365,0.5,0.69202,0.385696,liquid-like,0,33832.9,22.5376,-7864.1,-0.999995,21.712,42.6669,-10.0703,0.0140676,0,-0.128054,3.40853,42.6669,-7.92113,0.0253373,0,-0.100725
Hydrogen,isobar,24.059,0.5,0.725886,0.385696,liquid-like,0,33037.4,24.3598,-7837.81,-0.771327,20.0164,39.6624,0.736183,0.0152316,0,0.00939271,2.54022,39.6624,2.88537,0.0259756,0,0.0368135
Hydrogen,isobar,25.1814,0.5,0.759751,0.385696,liquid-like,0,32153.5,26.6191,-7809.25,-0.563944,18.1096,37.1307,11.6842,0.0138712,0,0.14962,1.53524,37.1307,13.8334,0.0241362,0,0.177141
Hydrogen,isobar,26.3039,0.5,0.793616,0.385696,liquid-like,0,31151.2,29.6004,-7777.79,-0.375604,15.9043,35.2224,23.0416,0.0103597,0,0.296249,0.333049,35.2224,25.1908,0.0201867,0,0.323881
Hydrogen,isobar,26.7428,0.5,0.806858,0.385696,liquid-like,0,30716.8,31.079,-7764.48,-0.306743,14.9299,34.7154,27.6929,0.00845814,0,0.356661,-0.212391,34.7154,29.842,0.0181239,0,0.384341
Hydrogen,isobar,27.7428,0.5,0.837029,0.385696,vapour-like,0,2892.7,35.5982,-6978.61,-0.219119,1.48878,-13.1936,13.0075,-0.0163447,0,0.186392,0.224042,-13.1936,15.1567,-0.0070274,0,0.217189
Hydrogen,isobar,28.5488,0.5,0.861347,0.385696,vapour-like,0,2720.8,32.8305,-6951.11,-0.201383,1.8685,-10.301,9.79775,-0.0177315,0,0.140952,0.669169,-10.301,11.9469,-0.00867719,0,0.171871
Hydrogen,isobar,29.6712,0.5,0.895212,0.385696,vapour-like,0,2526.52,30.3242,-6915.77,-0.180105,2.15005,-7.69318,6.64877,-0.0190297,0,0.0961393,1.02928,-7.69318,8.79796,-0.0103179,0,0.127216
Hydrogen,isobar,30.7937,0.5,0.929077,0.385696,vapour-like,0,2367.66,28.6629,-6882.72,-0.161974,2.28361,-6.02151,4.3989,-0.0198395,0,0.0639122,1.22986,-6.02151,6.54809,-0.0114453,0,0.0951381
Hydrogen,isobar,31.9161,0.5,0.962943,0.385696,vapour-like,0,2233.54,27.4792,-6851.25,-0.14634,2.34008,-4.88622,2.69181,-0.020323,0,0.0392893,1.34435,-4.88622,4.841,-0.012224,0,0.0706586
Hydrogen,isobar,33.0385,0.5,0.996808,0.385696,vapour-like,0,2117.81,26.5912,-6820.93,-0.132735,2.3535,-4.07748,1.33854,-0.0205789,0,0.0196241,1.40864,-4.07748,3.48773,-0.012755,0,0.0511329
Hydrogen,isobar,34.161,0.5,1.03067,0.385696,vapour-like,0,2016.29,25.8993,-6791.48,-0.120806,2.34172,-3.47694,0.230088,-0.0206714,0,0.00338789,1.44196,-3.47694,2.37928,-0.0131046,0,0.0350333
Hydrogen,isobar,35.2834,0.5,1.06454,0.385696,vapour-like,0,1926.13,25.3439,-6762.73,-0.110281,2.31477,-3.0145,-0.700534,-0.0206442,0,-0.0103587,1.45535,-3.0145,1.44866,-0.0133181,0,0.0214212
Hydrogen,isobar,36.4059,0.5,1.0984,0.385696,vapour-like,0,1845.24,24.8876,-6734.55,-0.100944,2.27855,-2.64697,-1.49662,-0.0205281,0,-0.0222231,1.45552,-2.64697,0.652567,-0.0134279,0,0.00968984
Hydrogen,isobar,37.5283,0.5,1.13227,0.385696,vapour-like,0,1772.07,24.5056,-6706.84,-0.092621,2.23671,-2.3469,-2.18743,-0.0203456,0,-0.0326149,1.4467,-2.3469,-0.0382352,-0.0134578,0,-0.000570092
Hydrogen,isobar,38.6508,0.5,1.16613,0.385696,vapour-like,0,1705.43,24.1811,-6679.52,-0.0851706,2.19156,-2.09632,-2.79346,-0.0201135,0,-0.0418214,1.43171,-2.09632,-0.644272,-0.0134257,0,-0.00964549
Hydrogen,isobar,39.7732,0.5,1.2,0.385696,vapour-like,0,1644.38,23.902,-6652.54,-0.0784756,2.1446,-1.88316,-3.32965,-0.0198444,0,-0.0500508,1.41243,-1.88316,-1.18046,-0.0133454,0,-0.0177445
Hydrogen,isobar,13.957,1,0.421098,0.771392,liquid-like,0,38600.4,13.9345,-8011.73,-4.70472,31.3774,79.9448,-106.11,-0.223845,0,-1.32444,7.86491,79.9448,-101.812,-0.186805,0,-1.27079
Hydrogen,isobar,15.0794,1,0.454963,0.771392,liquid-like,0,38162,14.5492,-7995.77,-4.12702,30.3697,75.5038,-93.6695,-0.159679,0,-1.17149,7.40168,75.5038,-89.3711,-0.125395,0,-1.11773
Hydrogen,isobar,16.2019,1,0.488828,0.771392,liquid-like,0,37700.3,15.3478,-7979,-3.6255,29.322,69.7231,-81.495,-0.111218,0,-1.02137,6.916,69.7231,-77.1966,-0.0793094,0,-0.967497
Hydrogen,isobar,17.3243,1,0.522694,0.771392,liquid-like,0,37211.3,16.2185,-7961.29,-3.18602,28.2345,64.1749,-69.6493,-0.0748198,0,-0.874849,6.40907,64.1749,-65.3509,-0.0449787,0,-0.820858
Hydrogen,isobar,18.4468,1,0.556559,0.771392,liquid-like,0,36692,17.1471,-7942.57,-2.79786,27.1024,59.1023,-58.1225,-0.047792,0,-0.731784,5.87796,59.1023,-53.8241,-0.0197667,0,-0.677665
Hydrogen,isobar,19.5692,1,0.590424,0.771392,liquid-like,0,36139.2,18.146,-7922.77,-2.45269,25.9173,54.467,-46.8902,-0.0281233,0,-0.591841,5.31724,54.467,-42.5918,-0.00170542,0,-0.537587
Hydrogen,isobar,20.6917,1,0.62429,0.771392,liquid-like,0,35549.2,19.2356,-7901.8,-2.14398,24.6685,50.2121,-35.9253,-0.0142907,0,-0.454647,4.71956,50.2121,-31.627,0.010694,0,-0.40025
Hydrogen,isobar,21.8141,1,0.658155,0.771392,liquid-like,0,34917.3,20.4418,-7879.55,-1.86652,23.3423,46.3043,-25.1959,-0.0051273,0,-0.319764,4.07563,46.3043,-20.8975,0.0185719,0,-0.265212
Hydrogen,isobar,22.9365,1,0.69202,0.771392,liquid-like,0,34237.2,21.7999,-7855.86,-1.61611,21.9215,42.7297,-14.6606,0.000269876,0,-0.18662,3.37367,42.7297,-10.3622,0.0228093,0,-0.131905
Hydrogen,isobar,24.059,1,0.725886,0.771392,liquid-like,0,33500.5,23.3615,-7830.54,-1.38935,20.3837,39.4863,-4.26247,0.00260296,0,-0.054434,2.59829,39.4863,0.0359088,0.0240908,0,0.000458575
Hydrogen,isobar,25.1814,1,0.759751,0.771392,liquid-like,0,32695.2,25.2087,-7803.31,-1.18345,18.6983,36.581,6.08001,0.00241813,0,0.0779158,1.72852,36.581,10.3784,0.0229482,0,0.133
Hydrogen,isobar,26.3039,1,0.793616,0.771392,liquid-like,0,31803.7,27.4798,-7773.79,-0.996141,16.8215,34.0339,16.4885,0.00013635,0,0.212104,0.734234,34.0339,20.7869,0.0197904,0,0.267397
Hydrogen,isobar,27.4263,1,0.827481,0.771392,liquid-like,0,30798.6,30.431,-7741.37,-0.825575,14.686,31.893,27.157,-0.00392713,0,0.350804,-0.431164,31.893,31.4554,0.0149225,0,0.406329
Hydrogen,isobar,28.5488,1,0.861347,0.771392,liquid-like,0,29632.6,34.6022,-7705.03,-0.670304,12.1765,30.2771,38.4287,-0.00955566,0,0.498748,-1.8477,30.2771,42.7271,0.00855289,0,0.554535
Hydrogen,isobar,29.6712,1,0.895212,0.771392,liquid-like,0,28211.9,41.4035,-7662.74,-0.529283,9.06084,29.5394,51.027,-0.0166452,0,0.665911,-3.67805,29.5394,55.3254,0.000778286,0,0.722005
Hydrogen,isobar,30.7937,1,0.929077,0.771392,liquid-like,0,26287.8,56.4795,-7609.24,-0.402053,4.6861,31.3951,67.1272,-0.0252869,0,0.88218,-6.38737,31.3951,71.4256,-0.00849848,0,0.938669
Hydrogen,isobar,30.8925,1,0.93206,0.771392,liquid-like,0,26072.8,58.8947,-7603.54,-0.39152,4.17844,31.9381,68.9314,-0.0261371,0,0.906569,-6.71315,31.9381,73.2297,-0.00940236,0,0.963101
Hydrogen,isobar,31.8925,1,0.962231,0.771392,vapour-like,0,6351.61,70.6308,-7039.92,-0.321286,4.77338,-18.6048,17.499,-0.0376285,0,0.248568,1.8597,-18.6048,21.7974,-0.0214185,0,0.309625
Hydrogen,isobar,31.9161,1,0.962943,0.771392,vapour-like,0,6327.53,69.8004,-7038.27,-0.320457,4.80485,-18.3506,17.193,-0.0376768,0,0.244279,1.90018,-18.3506,21.4914,-0.0214788,0,0.30535
Hydrogen,isobar,33.0385,1,0.996808,0.771392,vapour-like,0,5498.81,48.829,-6974.03,-0.285286,5.41503,-11.3216,7.91006,-0.0392079,0,0.113422,2.85237,-11.3216,12.2084,-0.0235602,0,0.175056
Hydrogen,isobar,34.161,1,1.03067,0.771392,vapour-like,0,4977.6,40.7149,-6924.31,-0.256325,5.42253,-8.18085,3.11829,-0.0398465,0,0.045034,3.09709,-8.18085,7.41668,-0.024713,0,0.107111
Hydrogen,isobar,35.2834,1,1.06454,0.771392,vapour-like,0,4594.3,36.2853,-6881.31,-0.231753,5.29047,-6.35704,0.0155095,-0.0400132,0,0.000225386,3.14577,-6.35704,4.31389,-0.0253611,0,0.06269
Hydrogen,isobar,36.4059,1,1.0984,0.771392,vapour-like,0,4291.11,33.4654,-6842.27,-0.210542,5.11976,-5.17142,-2.22307,-0.0398928,0,-0.0324902,3.12034,-5.17142,2.07532,-0.0256924,0,0.0303308
Hydrogen,isobar,37.5283,1,1.13227,0.771392,vapour-like,0,4040.76,31.5019,-6805.86,-0.192015,4.94196,-4.34454,-3.94828,-0.0395854,0,-0.0580129,3.06341,-4.34454,0.350105,-0.0258097,0,0.00514417
Hydrogen,isobar,38.6508,1,1.16613,0.771392,vapour-like,0,3828.08,30.051,-6771.36,-0.175689,4.76831,-3.73672,-5.33846,-0.0391517,0,-0.0788388,2.9928,-3.73672,-1.04008,-0.0257761,0,-0.0153599
Hydrogen,isobar,39.7732,1,1.2,0.771392,vapour-like,0,3643.65,28.9324,-6738.28,-0.1612,4.60282,-3.27046,-6.4947,-0.0386312,0,-0.0963851,2.91676,-3.27046,-2.19632,-0.025633,0,-0.0325946
Hydrogen,isobar,13.957,2,0.421098,1.54278,liquid-like,0,38979.9,13.7466,-7989.4,-5.17573,30.8767,80.4141,-113.208,-0.276576,0,-1.41698,7.33888,80.4141,-104.611,-0.202494,0,-1.30938
Hydrogen,isobar,15.0794,2,0.454963,1.54278,liquid-like,0,38565.2,14.2912,-7973.69,-4.61228,29.9162,76.3415,-100.856,-0.207828,0,-1.26486,6.89528,76.3415,-92.2591,-0.139261,0,-1.15704
Hydrogen,isobar,16.2019,2,0.488828,1.54278,liquid-like,0,38130.4,15.0224,-7957.25,-4.12287,28.9242,70.6928,-88.7677,-0.155373,0,-1.11556,6.43404,70.6928,-80.1709,-0.0915563,0,-1.00752
Hydrogen,isobar,17.3243,2,0.522694,1.54278,liquid-like,0,37672.4,15.8216,-7939.94,-3.69376,27.9022,65.1495,-77.0228,-0.115454,0,-0.970068,5.95718,65.1495,-68.4261,-0.0557722,0,-0.861795
Hydrogen,isobar,18.4468,2,0.556559,1.54278,liquid-like,0,37188.8,16.6668,-7921.72,-3.31452,26.848,60.0172,-65.6251,-0.0852864,0,-0.82842,5.46337,60.0172,-57.0283,-0.0292357,0,-0.719899
Hydrogen,isobar,19.5692,2,0.590424,1.54278,liquid-like,0,36677.5,17.563,-7902.51,-2.97705,25.7568,55.284,-54.5631,-0.0627822,0,-0.690452,4.94941,55.284,-45.9663,-0.00994644,0,-0.581667
Hydrogen,isobar,20.6917,2,0.62429,1.54278,liquid-like,0,36136.4,18.5216,-7882.27,-2.67498,24.6222,50.8997,-43.8241,-0.0463563,0,-0.555983,4.41104,50.8997,-35.2273,0.00361323,0,-0.446919
Hydrogen,isobar,21.8141,2,0.658155,1.54278,liquid-like,0,35562.4,19.5562,-7860.9,-2.40324,23.437,46.8278,-33.3949,-0.0347885,0,-0.424823,3.84315,46.8278,-24.7982,0.0126099,0,-0.315462
Hydrogen,isobar,22.9365,2,0.69202,1.54278,liquid-like,0,34952.3,20.6835,-7838.33,-2.15772,22.1926,43.0442,-23.2604,-0.0271286,0,-0.296752,3.23984,43.0442,-14.6636,0.0179503,0,-0.187076
Hydrogen,isobar,24.059,2,0.725886,1.54278,liquid-like,0,34301.4,21.9255,-7814.43,-1.93508,20.8792,39.5289,-13.4017,-0.0226301,0,-0.171499,2.5943,39.5289,-4.80492,0.0203457,0,-0.0614878
Hydrogen,isobar,25.1814,2,0.759751,1.54278,liquid-like,0,33604.2,23.3133,-7789.05,-1.73258,19.4851,36.2594,-3.79577,-0.020702,0,-0.0487321,1.89856,36.2594,4.801,0.0203582,0,0.0616377
Hydrogen,isobar,26.3039,2,0.793616,1.54278,liquid-like,0,32853.1,24.892,-7762.02,-1.54794,17.9967,33.2062,5.58466,-0.0208738,0,0.0719485,1.14331,33.2062,14.1814,0.0184343,0,0.182703
Hydrogen,isobar,27.4263,2,0.827481,1.54278,liquid-like,0,32037.7,26.7297,-7733.08,-1.37927,16.3976,30.3273,14.7703,-0.0227689,0,0.191002,0.317546,30.3273,23.3671,0.0149304,0,0.302171
Hydrogen,isobar,28.5488,2,0.861347,1.54278,liquid-like,0,31144,28.9332,-7701.88,-1.22502,14.6682,27.5597,23.7927,-0.0260849,0,0.308921,-0.591537,27.5597,32.3895,0.0101322,0,0.42054
Hydrogen,isobar,29.6712,2,0.895212,1.54278,liquid-like,0,30151.3,31.6787,-7667.93,-1.08391,12.7853,24.7999,32.6767,-0.0305771,0,0.426147,-1.59829,24.7999,41.2734,0.00426989,0,0.538261
Hydrogen,isobar,30.7937,2,0.929077,1.54278,liquid-like,0,29028.2,35.2788,-7630.45,-0.954894,10.7237,21.8595,41.42,-0.0360449,0,0.542825,-2.71649,21.8595,50.0167,-0.0024681,0,0.655489
Hydrogen,isobar,31.9161,2,0.962943,1.54278,liquid-like,0,27723.2,40.3427,-7588.19,-0.837205,8.46365,18.3559,49.9313,-0.0423157,0,0.658013,-3.95076,18.3559,58.528,-0.00991968,0,0.771304
Hydrogen,isobar,33.0385,2,0.996808,1.54278,liquid-like,0,26143.2,48.221,-7538.85,-0.730351,6.02452,13.4199,57.8219,-0.0492182,0,0.766986,-5.26281,13.4199,66.4187,-0.0179229,0,0.881018
Hydrogen,isobar,34.161,2,1.03067,1.54278,supercritical,0,24098.1,62.4135,-7477.65,-0.634262,3.61779,4.95668,63.601,-0.0565128,0,0.850548,-6.42558,4.95668,72.1978,-0.0262457,0,0.965515
Hydrogen,isobar,35.2834,2,1.06454,1.54278,supercritical,0,21158,91.9642,-7393.03,-0.549666,2.36579,-10.4415,61.3793,-0.0636437,0,0.830232,-6.35249,-10.4415,69.9761,-0.0343395,0,0.946515
Hydrogen,isobar,36.4059,2,1.0984,1.54278,supercritical,0,16938.5,124.083,-7268.21,-0.47877,5.18899,-21.9618,38.7318,-0.0691046,0,0.532893,-2.29393,-21.9618,47.3286,-0.0407038,0,0.651172
Hydrogen,isobar,37.5283,2,1.13227,1.54278,supercritical,0,13274.3,100.299,-7138.81,-0.422922,8.8077,-16.567,12.9162,-0.0715617,0,0.180929,2.4474,-16.567,21.5129,-0.0440104,0,0.301352
Hydrogen,isobar,38.6508,2,1.16613,1.54278,supercritical,0,11139,72.6491,-7043.1,-0.378657,9.80601,-10.8845,-0.124156,-0.0720876,0,-0.00176281,4.32132,-10.8845,8.47261,-0.0453365,0,0.120297
Hydrogen,isobar,39.7732,2,1.2,1.54278,supercritical,0,9827.2,57.3757,-6970.99,-0.342118,9.75105,-7.7557,-6.77768,-0.0717594,0,-0.0972269,4.88842,-7.7557,1.81909,-0.0457631,0,0.0260951
Hydrogen,isobar,13.957,5,0.421098,3.85696,liquid-like,0,39997.5,13.3167,-7922.52,-5.43754,29.4934,81.5307,-133.643,-0.428279,0,-1.68688,5.91373,81.5307,-112.151,-0.243075,0,-1.4156
Hydrogen,isobar,15.0794,5,0.454963,3.85696,liquid-like,0,39636,13.7084,-7907.38,-4.91682,28.6506,78.3983,-121.49,-0.346359,0,-1.53641,5.52198,78.3983,-99.9976,-0.174941,0,-1.26461
Hydrogen,isobar,16.2019,5,0.488828,3.85696,liquid-like,0,39260.6,14.2994,-7891.67,-4.46386,27.7917,73.131,-109.581,-0.282454,0,-1.38857,5.12149,73.131,-88.0893,-0.122912,0,-1.11623
Hydrogen,isobar,17.3243,5,0.522694,3.85696,liquid-like,0,38869.2,14.9581,-7875.26,-4.06609,26.9202,67.6562,-98.0308,-0.232481,0,-1.2448,4.71518,67.6562,-76.5389,-0.0832753,0,-0.971891
Hydrogen,isobar,18.4468,5,0.556559,3.85696,liquid-like,0,38460.8,15.6499,-7858.08,-3.71396,26.0369,62.438,-86.8667,-0.193392,0,-1.10544,4.30383,62.438,-65.3748,-0.0532651,0,-0.831944
Hydrogen,isobar,19.5692,5,0.590424,3.85696,liquid-like,0,38034.3,16.3691,-7840.12,-3.40006,25.1412,57.5404,-76.0964,-0.162892,0,-0.970603,3.88714,57.5404,-54.6045,-0.0308031,0,-0.696475
Hydrogen,isobar,20.6917,5,0.62429,3.85696,liquid-like,0,37589.1,17.1167,-7821.33,-3.11857,24.2322,52.9457,-65.7239,-0.13923,0,-0.840316,3.46434,52.9457,-44.232,-0.0143059,0,-0.56553
Hydrogen,isobar,21.8141,5,0.658155,3.85696,liquid-like,0,37124.3,17.8948,-7801.68,-2.86481,23.3085,48.6305,-55.7535,-0.121047,0,-0.714634,3.0345,48.6305,-34.2616,-0.00255122,0,-0.439156
Hydrogen,isobar,22.9365,5,0.69202,3.85696,liquid-like,0,36639.2,18.7054,-7781.14,-2.63501,22.369,44.5765,-46.1896,-0.107282,0,-0.59361,2.59673,44.5765,-24.6977,0.00541545,0,-0.317404
Hydrogen,isobar,24.059,5,0.725886,3.85696,liquid-like,0,36132.8,19.5505,-7759.68,-2.42607,21.4126,40.7668,-37.0367,-0.0970919,0,-0.477296,2.15025,40.7668,-15.5447,0.0103475,0,-0.200327
Hydrogen,isobar,25.1814,5,0.759751,3.85696,liquid-like,0,35603.9,20.4329,-7737.24,-2.23546,20.4387,37.1832,-28.2993,-0.0898053,0,-0.365754,1.69457,37.1832,-6.80734,0.0128451,0,-0.0879815
