Temperature (K)	Pressure (kPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
120.922084523	2628.92315467	510.610160737	0.00195844124715	-0.546085060409	-0.401855094228	108.658387222	28.7151002287	140.019777115	299.263396136	1.61218970444	36.6620144145	0.0593334280156	0.000554089699357	134.663348228	0.00742592556297	1.47060113517	2.01748554867	128.665821368	31.6063435230	150.810771183	171.292470057	11.2386454485	10.9254980455	0.0232758614564
120.965215463	2634.56195500	509.983953106	0.00196084601076	-0.541796947779	-0.397080142111	108.695308564	28.7372207565	140.780918189	298.390620030	1.62294713360	36.5776595040	0.0592572379290	0.000548444944726	135.141691089	0.00739964101339	1.46831198379	2.01442952931	128.630871545	31.6487049210	151.984645540	171.226553491	11.2187947028	10.9406706113	0.0233573351477
121.008274808	2640.20075533	509.355840199	0.00196326403092	-0.537503199252	-0.392297813904	108.732274572	28.7596292157	141.553407345	297.516570264	1.63378691101	36.4932559658	0.0591814021146	0.000542820978529	135.622229895	0.00737342248961	1.46600855641	2.01135581336	128.595822177	31.6913382606	153.176628893	171.160311794	11.1988844147	10.9559220915	0.0234395371777
121.051262773	2645.83955567	508.725793918	0.00196569549245	-0.533203686867	-0.387507961661	108.769286442	28.7823306347	142.337506812	296.641220675	1.64471013412	36.4088011870	0.0591059261056	0.000537217787425	136.104991530	0.00734726911010	1.46369069930	2.00826421305	128.560671677	31.7342478767	154.387140225	171.093739642	11.1789137001	10.9712536127	0.0235224799050
121.094179567	2651.47835600	508.093785625	0.00196814058406	-0.528898280416	-0.382710434790	108.806345389	28.8053301621	143.133486959	295.764544743	1.65571792155	36.3242925202	0.0590308156225	0.000531635358943	136.590003407	0.00732117999164	1.46135825567	2.00515453683	128.525418429	31.7774382102	155.616611450	171.026831564	11.1588816600	10.9866663242	0.0236061759932
121.137025399	2657.11715633	507.459786129	0.00197059949839	-0.524586847380	-0.377905079975	108.843452649	28.8286330699	143.941626618	294.886515586	1.66681141374	36.2397272819	0.0589560765794	0.000526073681496	137.077293481	0.00729515424913	1.45901106550	2.00202658927	128.490060789	31.8209138108	156.865487917	170.959581934	11.1387873803	11.0021613985	0.0236906384218
121.179800477	2662.75595667	506.823765664	0.00197307243217	-0.520269252866	-0.373091741095	108.880609480	28.8522447574	144.762213415	294.007105950	1.67799177343	36.1551027519	0.0588817150901	0.000520532744389	137.566890269	0.00726919099533	1.45664896553	1.99888017095	128.454597081	31.8646793407	158.134228934	170.891984970	11.1186299317	11.0177400321	0.0237758804955
121.222505005	2668.39475700	506.185693883	0.00197555958630	-0.515945359530	-0.368270259146	108.917817163	28.8761707553	145.595544116	293.126288204	1.68926018628	36.0704161718	0.0588077374750	0.000515012537826	138.058822860	0.00724328934064	1.45427178914	1.99571507838	128.419025601	31.9087395776	159.423308312	170.824034728	11.0984083689	11.0334034462	0.0238619158560
121.265139188	2674.03355733	505.545539831	0.00197806116603	-0.511615027511	-0.363440472153	108.955076999	28.9004167292	146.441924994	292.244034324	1.70061786146	35.9856647440	0.0587341502674	0.000509513052927	138.553120933	0.00721744839283	1.45187936627	1.99253110383	128.383344610	31.9530994181	160.733214943	170.755725097	11.0781217304	11.0491528874	0.0239487584925
121.307703228	2679.67235767	504.903271935	0.00198057738103	-0.507278114354	-0.358602215086	108.992390317	28.9249884841	147.301672208	291.360315887	1.71206603226	35.9008456304	0.0586609602205	0.000504034281730	139.049814776	0.00719166725686	1.44947152328	1.98932803527	128.347552338	31.9977638817	162.064453400	170.687049795	11.0577690380	11.0649896283	0.0240364227539
121.350197326	2685.31115800	504.258857979	0.00198310844555	-0.502934474930	-0.353755319764	109.029758467	28.9498919684	148.175112206	290.475104065	1.72360595677	35.8159559508	0.0585881743151	0.000498576217209	139.548935302	0.00716594503455	1.44704808293	1.98610565622	128.311646981	32.0427381142	163.417544566	170.618002360	11.0373492964	11.0809149685	0.0241249233609
121.392621679	2690.94995833	503.612265094	0.00198565457855	-0.498583961360	-0.348899614764	109.067182825	28.9751332787	149.062582143	289.588369605	1.73523891849	35.7309927823	0.0585157997667	0.000493138853285	140.050514062	0.00714028082436	1.44460886421	1.98286374563	128.275626700	32.0880273914	164.793026297	170.548576149	11.0168614931	11.0969302354	0.0242142754186
121.434976485	2696.58875867	502.963459731	0.00198821600387	-0.494226422931	-0.344034925323	109.104664793	29.0007186641	149.964430321	288.700082828	1.74696622706	35.6459531569	0.0584438440332	0.000487722184834	140.554583273	0.00711467372113	1.44215368226	1.97960207775	128.239489621	32.1336371237	166.191454112	170.478764328	10.9963045972	11.1130367845	0.0243044944300
121.477261941	2702.22755900	502.312407643	0.00199079295033	-0.489861706006	-0.339161073238	109.142205799	29.0266545312	150.881016654	287.810213613	1.75878921893	35.5608340612	0.0583723148233	0.000482326207702	141.061175830	0.00708912281578	1.43968234825	1.97632042200	128.203233832	32.1795728601	167.613401926	170.408559871	10.9756775596	11.1292360012	0.0243955963097
121.519478238	2707.86635933	501.659073869	0.00199338565191	-0.485489653939	-0.334277876756	109.179807299	29.0529474492	151.812713153	286.918731387	1.77070925812	35.4756324339	0.0583012201042	0.000476950918718	141.570325329	0.00706362719502	1.43719466928	1.97301854285	128.166857384	32.2258402920	169.059462808	170.337955548	10.9549793121	11.1455293007	0.0244875973984
121.561625570	2713.50515967	501.003422704	0.00199599434791	-0.481110106979	-0.329385150471	109.217470778	29.0796041548	152.759904433	286.025605112	1.78272773699	35.3903451650	0.0582305681110	0.000471596315709	142.082066085	0.00703818594110	1.43469044825	1.96969619961	128.130358289	32.2724452588	170.530249785	170.266943923	10.9342087671	11.1619181297	0.0245805144781
121.603704128	2719.14396000	500.345417682	0.00199861928312	-0.476722902176	-0.324482705207	109.255197749	29.1066315580	153.722988254	285.130803273	1.79484607699	35.3049690938	0.0581603673548	0.000466262397511	142.596433158	0.00701279813145	1.43216948375	1.96635314637	128.093734519	32.3193937516	172.026396685	170.195517343	10.9133648172	11.1784039671	0.0246743647877
121.645714099	2724.78276033	499.685021554	0.00200126070798	-0.472327873279	-0.319570347901	109.292989755	29.1340367474	154.702376078	284.234293869	1.80706572949	35.2195010074	0.0580906266323	0.000460949163983	143.113462372	0.00698746283840	1.42963156990	1.96298913176	128.056984003	32.3666919188	173.548559021	170.123667936	10.8924463339	11.1949883246	0.0247691660395
121.687655671	2730.42156067	499.022196258	0.00200391887876	-0.467924850634	-0.314647881483	109.330848370	29.1618269966	155.698493669	283.336044393	1.81938817663	35.1339376390	0.0580213550354	0.000455656616027	143.633190340	0.00696217912889	1.42707649624	1.95960389886	128.020104629	32.4143460709	175.097414925	170.051387599	10.8714521682	11.2116727484	0.0248649364364
121.729529030	2736.06036100	498.356902898	0.00200659405776	-0.463513661074	-0.309715104746	109.368775202	29.1900097695	156.711781711	282.436021826	1.83181493219	35.0482756660	0.0579525619609	0.000450384755600	144.155654486	0.00693694606407	1.42450404761	1.95619718497	127.983094240	32.4623626862	176.673666120	169.978667992	10.8503811490	11.2284588198	0.0249616946900
121.771334360	2741.69916133	497.689101719	0.00200928651350	-0.459094127809	-0.304771812217	109.406771891	29.2185927276	157.742696466	281.534192616	1.84434754248	34.9625117086	0.0578842571210	0.000445133585728	144.680893073	0.00691176269899	1.42191400396	1.95276872148	127.945950635	32.5107484158	178.278038959	169.905500531	10.8292320829	11.2453481568	0.0250594600393
121.813071842	2747.33796167	497.018752076	0.00201199652090	-0.454666070308	-0.299817794019	109.444840109	29.2475837360	158.791710467	280.630522669	1.85698758730	34.8766423270	0.0578164505534	0.000439903110530	145.208945227	0.00688662808228	1.41930614024	1.94931823366	127.908671565	32.5595100900	179.911285502	169.831876379	10.8080037537	11.2623424146	0.0251582522704
121.854741659	2752.97676200	496.345812408	0.00201472436153	-0.450229304179	-0.294852835727	109.482981566	29.2769908706	159.859313244	279.724977329	1.86973668091	34.7906640206	0.0577491526329	0.000434693335228	145.739850965	0.00686154125571	1.41668022623	1.94584544049	127.871254732	32.6086547239	181.574184663	169.757786435	10.7866949213	11.2794432874	0.0252580917370
121.896343987	2758.61556233	495.670240208	0.00201747032378	-0.445783641040	-0.289876718222	109.521198009	29.3068224253	160.946012094	278.817521368	1.88259647300	34.7045732248	0.0576823740825	0.000429504266170	146.273651224	0.00683650125387	1.41403602636	1.94235005446	127.833697790	32.6581895240	183.267543412	169.683221328	10.7653043214	11.2966525094	0.0253589993820
121.937879006	2764.25436267	494.991991993	0.00202023470314	-0.441328888392	-0.284889217536	109.559491219	29.3370869195	162.052332886	277.908118962	1.89556864980	34.6183663096	0.0576161259849	0.000424335910847	146.810387887	0.00681150710376	1.41137329958	1.93883178135	127.795998341	32.7081218948	184.992198042	169.608171407	10.7438306646	11.3139718562	0.0254609967601
121.979346890	2769.89316300	494.311023271	0.00202301780240	-0.436864849479	-0.279890104691	109.597863020	29.3677931062	163.178820921	276.996733683	1.90865493512	34.5320395772	0.0575504197954	0.000419188277912	147.350103820	0.00678655782437	1.40869179915	1.93529032004	127.758153932	32.7584594453	186.749015511	169.532626729	10.7222726358	11.3314031462	0.0255641060615
122.020747815	2775.53196333	493.627288510	0.00202581993192	-0.432391323149	-0.274879145532	109.636315274	29.3989499798	164.326041830	276.083328474	1.92185709148	34.4455892595	0.0574852673543	0.000414061377202	147.892842896	0.00676165242628	1.40599127248	1.93172536226	127.720162057	32.8092099967	188.538894850	169.456577051	10.7006288932	11.3489482420	0.0256683501365
122.062081951	2781.17076367	492.940741100	0.00202864140986	-0.427908103700	-0.269856100551	109.674849885	29.4305667849	165.494582525	275.167865634	1.93517692131	34.3590115159	0.0574206808997	0.000408955219761	148.438650037	0.00673678991119	1.40327146093	1.92813659238	127.682020153	32.8603815895	190.362768654	169.380011817	10.6788980676	11.3666090518	0.0257737525217
122.103349471	2786.80956400	492.251333321	0.00203148256248	-0.423414980734	-0.264820724710	109.713468801	29.4626530256	166.685052208	274.250306800	1.94861626814	34.2723024308	0.0573566730821	0.000403869817855	148.987571240	0.00671196927149	1.40053209960	1.92452368719	127.643725599	32.9119824915	192.221604656	169.302920149	10.6570787616	11.3843875311	0.0258803374673
122.144550543	2792.44836433	491.559016302	0.00203434372443	-0.418911738989	-0.259772767246	109.752174013	29.4952184742	167.898083434	273.330612924	1.96217701786	34.1854580107	0.0572932569774	0.000398805185003	149.539653620	0.00668718948981	1.39777291715	1.92088631558	127.605275712	32.9640212061	194.116407394	169.225290832	10.6351695487	11.4022856844	0.0259881299653
122.185685334	2798.08716467	490.863739984	0.00203722523899	-0.414398158174	-0.254711971477	109.790967558	29.5282731815	169.134333231	272.408744257	1.97586110006	34.0984741820	0.0572304461029	0.000393761335996	150.094945444	0.00666244953845	1.39499363556	1.91722413835	127.566667747	33.0165064805	196.048219961	169.147112306	10.6131689723	11.4203055667	0.0260971557802
122.226754012	2803.72596500	490.165453077	0.00204012745844	-0.409874012792	-0.249638074594	109.829851523	29.5618274869	170.394484297	271.484660323	1.98967048939	34.0113467875	0.0571682544318	0.000388738286923	150.653496172	0.00663774837897	1.39219396992	1.91353680790	127.527898894	33.0694473150	198.018125872	169.068372648	10.5910755450	11.4384492852	0.0262074414802
122.267756740	2809.36476533	489.464103022	0.00204305074432	-0.405339071961	-0.244550807448	109.868828043	29.5958920289	171.679246253	270.558319900	2.00360720697	33.9240715840	0.0571066964092	0.000383736055197	151.215356495	0.00661308496159	1.38937362818	1.90982396795	127.488966277	33.1228529722	200.027251032	168.989059564	10.5688877471	11.4567190018	0.0263190144703
122.308693680	2815.00356567	488.759635941	0.00204599546784	-0.400793099219	-0.239449894323	109.907899303	29.6304777568	172.989356984	269.629680996	2.01767332186	33.8366442390	0.0570457869694	0.000378754659581	151.780578385	0.00658845822465	1.38653231092	1.90608525324	127.449866950	33.1767329869	202.076765813	168.909160368	10.5466040263	11.4751169340	0.0264319030275
122.349564995	2820.64236600	488.051996591	0.00204896201016	-0.396235852327	-0.234335052701	109.947067543	29.6655959419	174.325584049	268.698700825	2.03187095262	33.7490603276	0.0569855415521	0.000373794120218	152.349215130	0.00656386709406	1.38366971109	1.90232028923	127.410597895	33.2310971760	204.167887271	168.828661973	10.5242227958	11.4936453580	0.0265461363373
122.390370842	2826.28116633	487.341128321	0.00205195076280	-0.391667083057	-0.229205993019	109.986335056	29.7012581901	175.688726184	267.765335782	2.04620226893	33.6613153289	0.0569259761214	0.000368854458655	152.921321392	0.00653931048266	1.38078551373	1.89852869177	127.371156020	33.2859556499	206.301881481	168.747550875	10.5017424340	11.5123066099	0.0266617445326
122.431111380	2831.91996667	486.626973014	0.00205496212799	-0.387086536980	-0.224062418410	110.025704194	29.7374764547	177.079614893	266.829541419	2.06066949322	33.5734046226	0.0568671071838	0.000363935697878	153.496953245	0.00651478728966	1.37787939571	1.89471006675	127.331538155	33.3413188232	208.480066020	168.665813130	10.4791612826	11.5311030888	0.0267787587339
122.471786765	2837.55876700	485.909471039	0.00205799651911	-0.382493953231	-0.218904024436	110.065177368	29.7742630499	178.499116138	265.891272413	2.07527490244	33.4853234856	0.0568089518081	0.000359037862342	154.076168234	0.00649029639990	1.37495102541	1.89086400975	127.291741051	33.3971974266	210.703812602	168.583434348	10.4564776459	11.5500372584	0.0268972110930
122.512397152	2843.19756733	485.188561193	0.00206105436109	-0.377889064278	-0.213730498806	110.104757047	29.8116306649	179.948132137	264.950482543	2.09002082985	33.3970670878	0.0567515276457	0.000354160978003	154.659025427	0.00646583668325	1.37200006245	1.88699010567	127.251761377	33.4536025196	212.974549878	168.500399663	10.4336897891	11.5691116496	0.0270171348374
122.552942692	2848.83636767	484.464180644	0.00206413609087	-0.373271595663	-0.208541521083	110.144445768	29.8495923788	181.427603269	264.007124658	2.10490966697	33.3086304882	0.0566948529521	0.000349305072351	155.245585468	0.00644140699385	1.36902615733	1.88308792835	127.211595715	33.5105455029	215.293766403	168.416693724	10.4107959374	11.5883288636	0.0271385643185
122.593423537	2854.47516800	483.736264867	0.00206724215782	-0.368641265749	-0.203336762372	110.184246131	29.8881616762	182.938510108	263.061150649	2.11994386549	33.2200086308	0.0566389466087	0.000344470174448	155.835910642	0.00641700616937	1.36602895110	1.87915704013	127.171240559	33.5680381326	217.663013800	168.332300669	10.3877942743	11.6076915738	0.0272615350617
122.633839836	2860.11396833	483.004747584	0.00207037302429	-0.363997785441	-0.198115885003	110.224160806	29.9273524635	184.481875585	262.112511411	2.13512593937	33.1311963401	0.0565838281466	0.000339656314962	156.430064930	0.00639263303027	1.36300807505	1.87519699146	127.130692308	33.6260925342	220.083910122	168.247204108	10.3646829401	11.6272025291	0.0273860838196
122.674191738	2865.75276867	482.269560696	0.00207352916605	-0.359340857897	-0.192878542187	110.264192533	29.9671790859	186.058767285	261.161156816	2.15045846699	33.0421883168	0.0565295177705	0.000334863526209	157.028114079	0.00636828637894	1.35996315029	1.87120732043	127.089947269	33.6847212176	222.558143427	168.161387097	10.3414600306	11.6468645569	0.0275122486285
122.714479387	2871.39156900	481.530634209	0.00207671107289	-0.354670178231	-0.187624377661	110.304344128	30.0076563459	187.670299905	260.207035677	2.16594409341	32.9529791323	0.0564760363850	0.000330091842189	157.630125667	0.00634396499888	1.35689378738	1.86718755229	127.049001647	33.7439370931	225.087475592	168.074832120	10.3181235954	11.6666805657	0.0276400688670
122.754702929	2877.03036933	480.787896167	0.00207991924916	-0.349985433192	-0.182353025319	110.344618482	30.0487995219	189.317637870	259.250095708	2.18158553269	32.8635632244	0.0564234056204	0.000325341298629	158.236169176	0.00631966765380	1.35379958591	1.86313719899	127.007851544	33.8037534877	227.673746377	167.987521061	10.2946716360	11.6866535489	0.0277695853196
122.794862505	2882.66916967	480.041272568	0.00208315421433	-0.345286300833	-0.177064108814	110.385018567	30.0906243882	191.001998122	258.290283489	2.19738557040	32.7739348916	0.0563716478620	0.000320611933029	158.846316065	0.00629539308667	1.35068013411	1.85905575862	126.966492953	33.8641841628	230.318877756	167.899435181	10.2711021044	11.7067865881	0.0279008402427
122.834958257	2888.30797000	479.290687285	0.00208641650366	-0.340572450163	-0.171757241151	110.425547438	30.1331472360	192.724653106	257.327544427	2.21334706616	32.6840882876	0.0563207862790	0.000315903784706	159.460639853	0.00627114001875	1.34753500835	1.85494271489	126.924921759	33.9252433324	233.024878546	167.810555087	10.2474129011	11.7270828566	0.0280338774352
122.874990323	2893.94677033	478.536061983	0.00208970666883	-0.335843540776	-0.166432024252	110.466208236	30.1763848958	194.486933955	256.361822713	2.22947295635	32.5940174154	0.0562708448558	0.000311216894839	160.079216197	0.00624690714858	1.34436377272	1.85079753657	126.883133727	33.9869456828	235.793849343	167.720860711	10.2236018731	11.7475456229	0.0281687423129
122.914958842	2899.58557067	477.777316025	0.00209302527864	-0.331099222466	-0.161088048499	110.507004194	30.2203547602	196.290233899	255.393061278	2.24576625693	32.5037161214	0.0562218484254	0.000306551306522	160.702122981	0.00622269315086	1.34116597849	1.84661967683	126.841124502	34.0493063923	238.627987809	167.630331273	10.1996668118	11.7681782555	0.0283054819880
122.954863948	2905.22437100	477.014366379	0.00209637291973	-0.326339134822	-0.155724892257	110.547938638	30.2650748090	198.136011915	254.421201747	2.26223006640	32.4131780886	0.0561738227035	0.000301907064816	161.329440407	0.00619849667534	1.33794116360	1.84240857269	126.798889603	34.1123411534	241.529594315	167.538945255	10.1756054513	11.7889842263	0.0284441453527
122.994705776	2910.86317133	476.247127519	0.00209975019736	-0.321562906797	-0.150342121366	110.589014991	30.3105636345	200.025796632	253.446184395	2.27886756891	32.3223968299	0.0561267943260	0.000297284216799	161.961251096	0.00617431634561	1.33468885211	1.83816364426	126.756424418	34.1760661949	244.501077992	167.446680363	10.1514154655	11.8099671155	0.0285847831684
123.034484457	2916.50197167	475.475511319	0.00210315773619	-0.316770156257	-0.144939288613	110.630236780	30.3568404693	201.961190523	252.467948094	2.29568203749	32.2313656811	0.0560807908873	0.000292682811626	162.597640184	0.00615015075785	1.33140855364	1.83388429413	126.713724198	34.2404983061	247.544963211	167.353513498	10.1270944663	11.8311306162	0.0287274481606
123.074200122	2922.14077200	474.699426941	0.00210659618118	-0.311960489505	-0.139515933165	110.671607638	30.4039252147	203.943874401	251.486430261	2.31267683748	32.1400777933	0.0560358409817	0.000288102900591	163.238695430	0.00612599847950	1.32809976271	1.82956990653	126.670784051	34.3056548621	250.663896526	167.259420712	10.1026400009	11.8524785389	0.0288721951196
123.113852900	2927.77957233	473.918780721	0.00211006619843	-0.307133500779	-0.134071579981	110.713131308	30.4518384718	205.975612242	250.501566802	2.32985543012	32.0485261249	0.0559919742476	0.000283544537181	163.884507335	0.00610185804786	1.32476195816	1.82521984664	126.627598937	34.3715538499	253.860654128	167.164377178	10.0780495489	11.8740148177	0.0290190810075
123.153442916	2933.41837267	473.133476044	0.00211356847619	-0.302288771721	-0.128605739183	110.754811651	30.5006015728	208.058256374	249.513292060	2.34722137631	31.9567034330	0.0559492214136	0.000279007777147	164.535169254	0.00607772796863	1.32139460241	1.82083345969	126.584163659	34.4382138972	257.138149852	167.068357138	10.0533205203	11.8957435148	0.0291681650728
123.192970295	2939.05717300	472.343413214	0.00211710372586	-0.297425870816	-0.123117905401	110.796652649	30.5502366157	210.193753054	248.521538746	2.36477834056	31.8646022650	0.0559076143486	0.000274492678572	165.190777530	0.00605360671433	1.31799714076	1.81641007013	126.540472860	34.5056543017	260.499443779	166.971333869	10.0284502518	11.9176688269	0.0293195089716
123.232435162	2944.69597333	471.548489316	0.00212067268299	-0.292544352801	-0.117607557065	110.838658410	30.6007665002	212.384148476	247.526237883	2.38253009516	31.7722149489	0.0558671861144	0.000269999301940	165.851431620	0.00602949272268	1.31456900063	1.81194898071	126.496521011	34.5738950630	263.947751494	166.873279632	10.0034360042	11.9397950911	0.0294731768977
123.271837636	2950.33477367	470.748598069	0.00212427610852	-0.287643758036	-0.112074155675	110.880833175	30.6522149656	214.631595241	246.527318733	2.40048052459	31.6795335837	0.0558279710227	0.000265527710210	166.517234243	0.00600538439485	1.31110959078	1.80744947146	126.452302409	34.6429569154	267.486454048	166.774165623	9.97827495915	11.9621267918	0.0296292357209
123.311177836	2955.97357400	469.943629676	0.00212791478988	-0.282723611845	-0.106517145012	110.923181324	30.7046066315	216.938359337	245.524708732	2.41863363007	31.5865500286	0.0557900046954	0.000261077968897	167.188291527	0.00598128009363	1.30761830041	1.80291079871	126.407811162	34.7128613638	271.119108707	166.673961924	9.95296421549	11.9846685672	0.0297877551354
123.350455880	2961.61237433	469.133470656	0.00213158954231	-0.277783423804	-0.100935950312	110.965707383	30.7579670402	219.306827671	244.518333414	2.43699353448	31.4932558921	0.0557533241298	0.000256650146154	167.864713166	0.00595717814148	1.30409449829	1.79833219394	126.363041188	34.7836307206	274.849460528	166.572637444	9.92750078594	12.0074252168	0.0299488078173
123.389671884	2967.25117467	468.318003674	0.00213530121019	-0.272822687005	-0.0953299773840	111.008416029	30.8123227027	221.739516216	243.508116331	2.45556448749	31.3996425204	0.0557179677684	0.000252244312856	168.546612592	0.00593307681846	1.30053753180	1.79371286270	126.317986200	34.8552881461	278.681454880	166.470159865	9.90188159315	12.0304017095	0.0301124695948
123.428825960	2972.88997500	467.497107354	0.00213905066848	-0.267840877261	-0.0896986116791	111.051312100	30.8677011465	224.239078814	242.493978974	2.47435087093	31.3057009848	0.0556839755738	0.000247860542692	169.234107150	0.00590897436007	1.29694672589	1.78905198327	126.272639697	34.9278576899	282.619250961	166.366495575	9.87610346568	12.0536031914	0.0302788196291
123.467918219	2978.52877533	466.670656090	0.00214283882423	-0.262837452262	-0.0840412172976	111.094400600	30.9241309671	226.808316711	241.475840686	2.49335720452	31.2114220686	0.0556513891101	0.000243498912262	169.927318291	0.00588486895491	1.29332138205	1.78434870547	126.226994959	35.0013643362	286.667236429	166.261609609	9.85016313379	12.0770349949	0.0304479406086
123.506948771	2984.16757567	465.838519833	0.00214666661820	-0.257811850689	-0.0783571359365	111.137686710	30.9816418824	229.450188897	240.453618569	2.51258815192	31.1167962531	0.0556202516298	0.000239159501176	170.626371770	0.00586075874221	1.28966077710	1.77960214918	126.181045028	35.0758340512	290.830043249	166.155465571	9.82405722486	12.1007026479	0.0306199189582
123.545917724	2989.80637600	465.000563873	0.00215053502660	-0.252763491262	-0.0726456857682	111.181175796	31.0402647907	232.167823322	239.427227386	2.53204852712	31.0218137025	0.0555906081684	0.000234842392159	171.331397862	0.00583664180924	1.28596416204	1.77481140291	126.134782704	35.1512938337	295.112564871	166.048025566	9.79778225864	12.1246118841	0.0307948450630
123.584825181	2995.44517633	464.156648604	0.00215444506291	-0.247691771724	-0.0669061602483	111.224873416	31.1000318326	234.964529077	238.396579465	2.55174330115	30.9264642485	0.0555625056469	0.000230547671163	172.042531594	0.00581251618851	1.28223076072	1.76997552221	126.088200526	35.2277717693	299.519974878	165.939250116	9.77133464214	12.1487686532	0.0309728135091
123.623671246	3001.08397667	463.306629276	0.00215839777981	-0.242596067771	-0.0611378268436	111.268785333	31.1609764564	237.843809648	237.361584585	2.57167760928	30.8307373729	0.0555359929827	0.000226275427486	172.759912979	0.00578837985477	1.27845976843	1.76509352802	126.041290764	35.3052970874	304.057747248	165.829098077	9.74471066424	12.1731791325	0.0311539233434
123.662456020	3006.72277700	462.450355727	0.00216239427133	-0.237475731900	-0.0553399256760	111.312917525	31.2231334888	240.809377345	236.322149865	2.59185675857	30.7346221903	0.0555111212102	0.000222025753892	173.483687285	0.00576423072191	1.27465035049	1.76016440485	125.994045403	35.3839002229	308.731678398	165.717526550	9.71790648993	12.1978497391	0.0313382783522
123.701179602	3012.36157733	461.587672100	0.00216643567505	-0.232330092181	-0.0495116680760	111.357276195	31.2865392096	243.865169028	235.278179640	2.61228623593	30.6381074282	0.0554879436121	0.000217798746746	174.214005307	0.00574006663952	1.27080164064	1.75518709892	125.946456127	35.4636128811	313.547911189	165.604490781	9.69091815421	12.2227871424	0.0315259873635
123.739842088	3018.00037767	460.718416538	0.00217052317447	-0.227158450946	-0.0436522350344	111.401867786	31.3512314316	247.015363281	234.229575336	2.63297171664	30.5411814073	0.0554665158624	0.000213594506149	174.951023662	0.00571588538933	1.26691273935	1.75016051607	125.898514306	35.5444681078	318.512961106	165.489944062	9.66374155553	12.2479982784	0.0317171645713
123.778443571	3023.63917800	459.842420860	0.00217465800160	-0.221960083394	-0.0377607755492	111.446698991	31.4172495866	250.264399168	233.176235332	2.65391907342	30.4438320189	0.0554468961827	0.000209413136086	175.694905109	0.00569168468135	1.26298271206	1.74508351964	125.850210974	35.6265003638	323.633744851	165.373837616	9.63637244893	12.2734903644	0.0319119298879
123.816984144	3029.27797833	458.959510218	0.00217884143968	-0.216734236081	-0.0318364048532	111.491776767	31.4846348167	253.616996777	232.118054814	2.67513438608	30.3460467021	0.0554291455132	0.000205254744576	176.445818884	0.00566746214971	1.25901058724	1.73995492810	125.801536815	35.7097456048	328.917611587	165.256120482	9.60880643851	12.2992709146	0.0321104093240
123.855463895	3034.91677867	458.069502717	0.00218307482613	-0.211480125317	-0.0258782025158	111.537108354	31.5534300726	257.078179710	231.054925624	2.69662395177	30.2478124186	0.0554133276996	0.000201119443843	177.203941066	0.00564321534827	1.25499535434	1.73477351260	125.752482143	35.7942413666	334.372377157	165.136739387	9.58103896962	12.3253477575	0.0323127354010
123.893882913	3040.55557900	457.172209023	0.00218735955569	-0.206196935440	-0.0198852104049	111.582701285	31.6236802192	260.653299787	229.986736094	2.71839429594	30.1491156256	0.0553995096983	0.000197007350480	177.969454965	0.00561894174590	1.25093596156	1.72953799424	125.703036878	35.8800268571	340.006361589	165.015638609	9.55306532032	12.3517290539	0.0325190475985
123.932241281	3046.19437933	456.267431931	0.00219169708381	-0.200883816962	-0.0138564305001	111.628563410	31.6954321481	264.348064174	228.913370869	2.74045218394	30.0499422474	0.0553877618022	0.000192918585641	178.742551541	0.00559463872134	1.24683131352	1.72424704125	125.653190527	35.9671430542	345.828430272	164.892759834	9.52488059230	12.3784233168	0.0327294928396
123.970539081	3051.83317967	455.354965905	0.00219608893034	-0.195539884573	-0.00779082253763	111.674702908	31.7687348998	268.168565249	227.834710727	2.76280463355	29.9502776441	0.0553781578881	0.000188853275229	179.523429851	0.00557030355776	1.24268026866	1.71889926588	125.602932157	36.0556328118	351.848039223	164.768041994	9.49647970122	12.4054394324	0.0329442260195
124.008776392	3057.47198000	454.434596585	0.00220053668342	-0.190164215001	-0.00168730147768	111.721128311	31.8436397937	272.121313523	226.750632372	2.78545892819	29.8501065787	0.0553707756910	0.000184811550109	180.312297539	0.00554593343687	1.23848163655	1.71349322107	125.552250369	36.1455409730	358.075284932	164.641421103	9.46785736624	12.4327866830	0.0331634105807
124.046953292	3063.11078033	453.506100248	0.00220504200374	-0.184755844691	0.00445526522789	111.767848525	31.9202005698	276.213273982	225.661008229	2.80842263124	29.7494131806	0.0553656971048	0.000180793546322	181.109371352	0.00552152543257	1.23423417491	1.70802739688	125.501133273	36.2369144922	364.520959329	164.512830071	9.43900809881	12.4604747714	0.0333872191404
